Document Title,Authors,Author Affiliations,Publication Title,Date Added To Xplore,Publication Year,Volume,Issue,Start Page,End Page,Abstract,ISSN,ISBNs,DOI,Funding Information,PDF Link,Author Keywords,IEEE Terms,Mesh_Terms,Article Citation Count,Patent Citation Count,Reference Count,License,Online Date,Issue Date,Meeting Date,Publisher,Document Identifier
Socially Assistive Robot’s Behaviors using Microservices,G. Ercolano; P. D. Lambiase; E. Leone; L. Raggioli; D. Trepiccione; S. Rossil,"Department of Electrical Engineering and Information Technologies, Universitá degli Studi di Napoli Federico II, Napoli, Italy; Department of Electrical Engineering and Information Technologies, Universitá degli Studi di Napoli Federico II, Napoli, Italy; Department of Electrical Engineering and Information Technologies, Universitá degli Studi di Napoli Federico II, Napoli, Italy; Department of Electrical Engineering and Information Technologies, Universitá degli Studi di Napoli Federico II, Napoli, Italy; Department of Electrical Engineering and Information Technologies, Universitá degli Studi di Napoli Federico II, Napoli, Italy; Department of Electrical Engineering and Information Technologies, Universitá degli Studi di Napoli Federico II, Napoli, Italy",2019 28th IEEE International Conference on Robot and Human Interactive Communication (RO-MAN),13 Jan 2020,2019,,,1,6,"In this work, we introduce a set of robot's behavior aimed at being used for monitoring and interaction with elderly people affected by Alzheimer disease. Robot's behaviors for a low cost robotic device rely on the use of microservices running on a local server. A microservice is an independent, self-contained, self-scope, and self-responsibility component of the robotic system proposed for decoupling the implemented functions needed to obtain the proper robot behaviors. The developed robotic behaviors include navigation, interaction, and monitoring capabilities. The requests and the signals of the patients are handled and managed relying on event-based communications between the system components. The use of design patterns like this one increases the overall reliability of a service composition. The system is currently operating in a private house with an elderly couple.",1944-9437,978-1-7281-2622-7,10.1109/RO-MAN46459.2019.8956472,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8956472,,,,3.0,,19.0,IEEE,13 Jan 2020,,,IEEE,IEEE Conferences
Extending ETSI MEC Towards Stateful Application Relocation Based on Container Migration,F. Barbarulo; C. Puliafito; A. Virdis; E. Mingozzi,"Department of Information Engineering, University of Pisa, Pisa, Italy; Department of Information Engineering, University of Pisa, Pisa, Italy; Department of Information Engineering, University of Pisa, Pisa, Italy; Department of Information Engineering, University of Pisa, Pisa, Italy","2022 IEEE 23rd International Symposium on a World of Wireless, Mobile and Multimedia Networks (WoWMoM)",9 Aug 2022,2022,,,367,376,"Edge computing allows to run microservices in close proximity to end user devices. This proximity lets edge computing support emerging 5G application scenarios that need low latency and high bandwidth (e.g., augmented reality, autonomous vehicles). Given its interest, edge computing is fastly gaining momentum and is currently being standardised by the European Telecommunications Standards Institute (ETSI) as Multi-Access Edge Computing (MEC). Notwithstanding its strengths, edge computing is significantly challenged by device mobility, as this can reduce proximity to the edge microservice, putting edge computing benefits at risk. A way to solve this problem is to migrate the edge microservice across edge servers, to let it follow the application component running on the mobile device. Besides, if the microservice is stateful (i.e., it maintains a state associated to the user), its state needs to be migrated as well. Within ETSI MEC, this concept is expressed as stateful application relocation. The standard identifies three different high-level ways to transfer the application state. However, all of them assume that it is up to the application to actually relocate the state. In this work, we assume that applications at the edge run as containers, and we extend ETSI MEC to let it support stateful application relocation by leveraging container migration techniques. This approach allows to transfer the application state in a transparent way to the application itself. We implemented our solution and tested it over a small-scale edge computing testbed to extract initial results.",,978-1-6654-0876-9,10.1109/WoWMoM54355.2022.00035,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9842789,Edge computing;ETSI MEC;mobility;migration;QUIC,Wireless communication;Multi-access edge computing;ETSI;Microservice architectures;Containers;Mobile handsets;Servers,,9.0,,31.0,IEEE,9 Aug 2022,,,IEEE,IEEE Conferences
A Microservices-based IoT Monitoring System to Improve the Safety in Public Building,M. Mongiello; F. Nocera; A. Parchitelli; L. Riccardi; L. Avena; L. Patrono; I. Sergi; P. Rametta,"Dipartimento di Ingegneria Elettrica e dell'Informazione, Politecnico di Bari, Bari, Italy; Dipartimento di Ingegneria Elettrica e dell'Informazione, Politecnico di Bari, Bari, Italy; Dipartimento di Ingegneria Elettrica e dell'Informazione, Politecnico di Bari, Bari, Italy; Dipartimento di Ingegneria Elettrica e dell'Informazione, Politecnico di Bari, Bari, Italy; Dipartimento di Ingegneria Elettrica e dell'Informazione, Politecnico di Bari, Bari, Italy; Dipartimento di Ingegneria dell'Innovazione, Università del Salento, Lecce, Italy; Dipartimento di Ingegneria dell'Innovazione, Università del Salento, Lecce, Italy; Dipartimento di Ingegneria dell'Innovazione, Università del Salento, Lecce, Italy",2018 3rd International Conference on Smart and Sustainable Technologies (SpliTech),30 Aug 2018,2018,,,1,6,"Safety of public buildings' users is an important issue, especially in buildings frequented by a great number of people. In such places, in case of an emergency, like a fire, rescue workers must intervene in a timely manner, directing their efforts towards places where there are people to be saved. This work presents an Internet of Things(IoT)-based framework, aiming at monitoring environmental parameters in order to support rescuers during emergencies. The microservices paradigm allows a pattern-based specification of system components that are refined and adapted on-the-fly depending on the specific execution context, based on the changing aspects such as, user's need and requirements, context variables, user's behavior, sensor data. First results related to the validation of the proposed system mainly concerning non-functional requirements of the implemented system through a proof-of-concept are reported and discussed.",,978-953-290-083-5,,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8448334,,Buildings;Monitoring;Containers;Virtualization;Operating systems;Sensors;Hardware,,1.0,,20.0,,30 Aug 2018,,,IEEE,IEEE Conferences
Internet of Things Services Orchestration Framework Based on Kubernetes and Edge Computing,D. Ermolenko; C. Kilicheva; A. Muthanna; A. Khakimov,"The Bonch-Bruevich State University of Telecommunication, St. Petersburg, Russian; The Bonch-Bruevich State University of Telecommunication, St. Petersburg, Russian; The Bonch-Bruevich State University of Telecommunication, St. Petersburg, Russian; Peoples’ Friendship University of Russia (RUDN University), Moscow, Russian",2021 IEEE Conference of Russian Young Researchers in Electrical and Electronic Engineering (ElConRus),9 Apr 2021,2021,,,12,17,"Presented work is fanalysis of how the microservices paradigm can be used to design and implement distributed edge services for Internet of Things (IoT) applications. Basically, IoT is a platform where integrated services are associated with the common network, thus all devices are able to gather and exchange data among each other. Typically, monolithic user mobility research services are developed for the unified ETSI MEC system reference architecture centers. ETSI MEC considers microservices as a tool for breaking monolithic applications into a set of loosely coupled distributed components. It is expected that this architecture will facilitate the dynamic adaptation during the application execution. However, increased modularity can also increase the burden on orchestration and system management. In MEC, user hardware is connected through gateways to microservices running on the edge host.There are three levels in each of the edge systems: 1) microservices perform a logical operation with components for motion track analysis, 2) movement foresight and 3) outcome visualization. The distributed service is realized with Docker containers and calculated on actual world adjustment with low capacity edge servers and real user mobility information. The results demonstrate the fact that the edge perspective of low latency may be encountered in this sort of implementation. The integration of a software creation technology with a standardized edge system supplies respectable basis for subsequent development. The paper considers the application of the boundary computing architecture and Kubernetes as an orchestration and management of network applications.",2376-6565,978-1-6654-0476-1,10.1109/ElConRus51938.2021.9396553,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9396553,Edge computing;Kubernetes;IoT;Clustering;Orchestration,Cloud computing;Tracking;Computer architecture;Internet of Things;Servers;Task analysis;Edge computing,,7.0,,19.0,IEEE,9 Apr 2021,,,IEEE,IEEE Conferences
Communication Infrastructure and Cloud Computing in Robotic Vessel as-a-Service Application,C. Delea; E. Coccolo; S. F. Covarrubias; F. Campagnaro; F. Favaro; R. Francescon; V. Schneider; J. Oeffner; M. Zorzi,"Fraunhofer Center for Maritime Logistics and Service, Hamburg, Germany; Department of Information Engineering, University of Padova, Padova, Italy; Fraunhofer Center for Maritime Logistics and Service, Hamburg, Germany; Department of Information Engineering, University of Padova, Padova, Italy; Department of Information Engineering, University of Padova, Padova, Italy; Wireless and More srl, Padova, Italy; Fraunhofer Center for Maritime Logistics and Service, Hamburg, Germany; Fraunhofer Center for Maritime Logistics and Service, Hamburg, Germany; Department of Information Engineering, University of Padova, Padova, Italy",Global Oceans 2020: Singapore – U.S. Gulf Coast,9 Apr 2021,2020,,,1,7,"The current trend in robotics is to enhance robustness against uncertainties through complex modern control methods, applied to either single- or multi-agent systems. While indeed these approaches provide noticeable performance improvements, their implementation requires, among others, enclosed environments, where the operator has full access to the control systems of the robot during execution. With constant improvement of the Internet of Things, real-time systems needed different software architectures and communication systems to enable their remote operation, with the same degree of flexibility when operating the systems in-situ. The paradigm shifted towards cloud computing, which moved the computational effort needed for various real-time processing algorithms on the server-sided application and focused on having lightweight interfaces between components, with the exception of the lower-level control loops, which remained within the processing units of the robotic systems. This paper describes the software architecture and communication system for a state-of-the-art service to enable, support and monitor different robotics applications. The case study presents all features of a small-sized but scalable robotics application, having multiple challenges when building a service oriented platform: autonomous robots, over- and underwater long-distance communication, sensor fusion and command and control of multiple users. The goal is to create a centralised cloud computing environment, with decentralised microservices and redundant resources, supporting a plethora of port-specific operations conducted with the help of waterborne robotics with different equipment configurations, that can be remotely operated and monitored in real time over cross-platform, lightweight applications.",0197-7385,978-1-7281-5446-6,10.1109/IEEECONF38699.2020.9389285,German Federal Ministry of Economy (BMWi) and ERA-NET Cofund MarTERA(grant numbers:728053); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9389285,,Cloud computing;Software architecture;Communication systems;Robot sensing systems;Real-time systems;Robots;Monitoring,,3.0,,27.0,IEEE,9 Apr 2021,,,IEEE,IEEE Conferences
Optimization of MQTT Communication Between Microservices in the IoT Cloud,M. MATIC; M. ANTIC; I. PAPP; S. IVANOVIC,"Institute for Computer-Based Systems, University of Novi Sad & RT-RK, Novi Sad, Serbia; Institute for Computer-Based Systems, University of Novi Sad & RT-RK, Novi Sad, Serbia; Institute for Computer-Based Systems, University of Novi Sad & RT-RK, Novi Sad, Serbia; Institute for Computer-Based Systems, University of Novi Sad & RT-RK, Novi Sad, Serbia",2021 IEEE International Conference on Consumer Electronics (ICCE),13 May 2021,2021,,,1,3,"Number of devices being connected to the Internet is increasing at an incredible rate forming the Internet of things (IoT). IoT cloud gathers data from physical devices, processes it and shares among IoT system components. To ensure the quality of service, cloud architecture has to be fault-tolerant. In this paper, we presented a highly available, fault-tolerant microservice cloud architecture, where services are communicating via MQTT (Message Queuing Telemetry Transport) protocol. The main focus of the research is to optimize communication between cloud microservices. Thus, we propose the message routing algorithm, which we will refer to as a balanced forwarding algorithm.",2158-4001,978-1-7281-9766-1,10.1109/ICCE50685.2021.9427602,Ministry of Education; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9427602,,Transport protocols;Cloud computing;Fault tolerance;Fault tolerant systems;Clustering algorithms;Receivers;Quality of service,,1.0,,8.0,IEEE,13 May 2021,,,IEEE,IEEE Conferences
Insights into Multi-Layered Fault Propagation and Analysis in a Cloud Stack,D. R. Mathews; M. Verma; P. Aggarwal; J. Lakshmi,"IISc, India; IBM Research, India; IBM Research, India; IISc, India",2021 IEEE 14th International Conference on Cloud Computing (CLOUD),8 Nov 2021,2021,,,714,716,"Emerging application modernisation efforts are pushing new application services to be built and existing monoliths to be refactored as loosely coupled distributed components (e.g, microservices) for independent scaling and management in cloud. With dynamic operating conditions, component failures, complex component interconnections across the cloud stack, etc., it becomes a challenge to develop effective fault management techniques at the granularity of a multi-layered cloud application service. This paper emphasises on considering faults, errors and failure across the components in different layers of a cloud stack for effective fault management.",2159-6190,978-1-6654-0060-2,10.1109/CLOUD53861.2021.00092,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9582267,Cloud application services;Fault propagation;Fault analysis;Resilience,Fault diagnosis;Cloud computing;Analytical models;Conferences,,1.0,,10.0,IEEE,8 Nov 2021,,,IEEE,IEEE Conferences
A 5G PaaS Collaborative Management and Control Platform Technology Based on Cloud Edge Collaboration Based on Particle Swarm Optimization Algorithm,L. Qing,"Shenzhen Power Supply Bureau Co., Ltd, Shenzhen, Guangdong, China","2021 IEEE Asia-Pacific Conference on Image Processing, Electronics and Computers (IPEC)",7 May 2021,2021,,,144,147,"The traditional cloud computing technology architecture mainly adopts the way of full set for the construction and operation of cloud computing center. With the development of cloud computing technology and the popularization of application, this all centralized mode of cloud computing may not be the optimal solution. Especially in the case of 5g derived vertical business scenarios, for the cloud collaborative management and control platform of power system, the system efficiency of full centralized mode is relatively low. In this paper, through the research on the key technologies of multi form PAAS platform in 5g scenario, the cloud side collaborative 5gpaas power system cloud collaborative management and control platform is realized. The platform is based on cloud native flexible microservice technology components and elastic resource computing, and integrates big data and artificial intelligence platform. This paper constructs a new generation of PAAS platform which is universal in the whole domain, unified in standard, multi cloud collaboration and flexible expansion, and realizes the global cloud, global virtualization and global perceptual construction of cloud collaborative management and control platform under 5g scenario. The platform has a certain reference value for the upgrading of cloud collaborative management and control of power system.",,978-1-7281-9018-1,10.1109/IPEC51340.2021.9421164,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9421164,Particle swarm optimization;cloud edge collaboration;5G;Platform as a Service (PaaS),Computers;Cloud computing;5G mobile communication;Systems operation;Collaboration;Computer architecture;Power systems,,4.0,,8.0,IEEE,7 May 2021,,,IEEE,IEEE Conferences
Self-adaptive Threshold-based Policy for Microservices Elasticity,F. Rossi; V. Cardellini; F. L. Presti,"DICII, University of Rome Tor Vergata, Tor Vergata, Italy; DICII, University of Rome Tor Vergata, Tor Vergata, Italy; DICII, University of Rome Tor Vergata, Tor Vergata, Italy","2020 28th International Symposium on Modeling, Analysis, and Simulation of Computer and Telecommunication Systems (MASCOTS)",21 Dec 2020,2020,,,1,8,"The microservice architecture structures an application as a collection of loosely coupled and distributed services. Since application workloads usually change over time, the number of replicas per microservice should be accordingly scaled at run-time. The most widely adopted scaling policy relies on statically defined thresholds, expressed in terms of system-oriented metrics. This policy might not be well-suited to scale multi-component and latency-sensitive applications, which express requirements in terms of response time. In this paper, we present a two-layered hierarchical solution for controlling the elasticity of microservice-based applications. The higher-level controller estimates the microservice contribution to the application performance, and informs the lower-level components. The latter accordingly scale the single microservices using a dynamic threshold-based policy. So, we propose MB Threshold and QL Threshold, two policies that employ respectively model-based and model-free reinforcement learning approaches to learn threshold update strategies. These policies can compute different thresholds for the different application components, according to the desired deployment objectives. A wide set of simulation results shows the benefits and flexibility of the proposed solution, emphasizing the advantages of using dynamic thresholds over the most adopted policy that uses static thresholds.",2375-0227,978-1-7281-9238-3,10.1109/MASCOTS50786.2020.9285951,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9285951,Hierarchical Control;Elasticity;Self-adaptation;Microservice;Reinforcement Learning,Analytical models;Computational modeling;Simulation;Computer architecture;Reinforcement learning;Elasticity;Telecommunications,,13.0,,23.0,IEEE,21 Dec 2020,,,IEEE,IEEE Conferences
Formalization and Verification of RocketMQ Using CSP,Y. Liu; H. Mao; N. Qin; K. Chen,"Shanghai Key Laboratory of Trustworthy Computing, East China Normal University, Shanghai, China; Shanghai Key Laboratory of Trustworthy Computing, East China Normal University, Shanghai, China; Shanghai Key Laboratory of Trustworthy Computing, East China Normal University, Shanghai, China; Shanghai Key Laboratory of Trustworthy Computing, East China Normal University, Shanghai, China",2023 IEEE 29th International Conference on Parallel and Distributed Systems (ICPADS),26 Mar 2024,2023,,,813,819,"With the development of cloud serverless and microservices architectures, RocketMQ recently has emerged as a compelling pattern of service-to-service communication for them. Nowadays, due to its features of high performance, high reliability, low latency, many companies use the open source version of RocketMQ in their business. The existing works are mainly the applications of RocketMQ to realize the program communications, however there are few formalized models for RocketMQ. It is essential to model and verify the RocketMQ system abstracted from its architecture in a formal method to ensure the messaging reliability. In this paper, we focus on the data messaging in production and consumption mechanism to facilitate the overall modeling. Six communication components are extracted including Producer, Consumer, Master Broker, Slave Broker, NameServer, and Clock for describing the temporal process. Then we formalize and model the RocketMQ system using Communicating Sequential Processes (CSP) to describe communicating process among those components. Furthermore, we implement the model of RocketMQ and verify six properties, such as Deadlock Freedom, Consistency, Parallelism, Fault Tolerance, Sequentiality and HeartBeat Mechanism based on the model checker Process Analysis Toolkit (PAT). Finally, our verification results show that the model can satisfy these properties, indicating its messaging reliability can be guaranteed.",2690-5965,979-8-3503-3071-7,10.1109/ICPADS60453.2023.00122,National Key Research and Development Program of China; National Natural Science Foundation of China; Ministry of Education; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10476275,RocketMQ;CSP;Formaization;HeartBeat Mechanism,Analytical models;Heart beat;Microservice architectures;Production;System recovery;Parallel processing;Software reliability,,,,16.0,IEEE,26 Mar 2024,,,IEEE,IEEE Conferences
An Empirical Study of Scalability Frameworks in Open Source Microservices-based Systems,G. Márquez; M. M. Villegas; H. Astudillo,"Toeska Research Group, Universidad Técnica, Federico Santa María, Valparaíso, Chile; Toeska Research Group, Universidad Técnica, Federico Santa María, Valparaíso, Chile; Toeska Research Group, Universidad Técnica, Federico Santa María, Valparaíso, Chile",2018 37th International Conference of the Chilean Computer Science Society (SCCC),6 May 2019,2018,,,1,8,"Microservice-based systems (MBS) are distributed systems consistent of smaller components (possibly developed by separate teams using different technologies) that use lightweight mechanisms to communicate with each other. One of the main quality attributes that motivate MBS is scalability, and there are several available frameworks to face scalability challenges in MBS. However, there is still little empirical data about the architectural concerns of using these frameworks to support the scalability dimensions. This article builds upon a previous study that defined a pattern language for MBS scalability, and aims to identify and analyze which MBS frameworks are actually used in open source MBS projects to address the scalability dimensions. Results show that (1) nine common frameworks satisfy the scalability dimensions defined in the pattern language, (2) frameworks produce trade-offs among scalability dimensions, and (3) few frameworks address several scalability dimensions at once. Finally, we identify five reusable design decisions to address scalability requirements and propose them as microservices architectural tactics.",1522-4902,978-1-5386-9233-2,10.1109/SCCC.2018.8705256,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8705256,Microservices-based systems;scalability;design frameworks;Netflix;Apache,Scalability;Companies;Tools;Computer architecture;Task analysis;Software;Cloning,,5.0,,27.0,IEEE,6 May 2019,,,IEEE,IEEE Conferences
The Architecture of Kaligreen V2: A Middleware Aware of Hardware Opportunities to Save Energy,H. H. lvarez Valera; M. Dalmau; P. Roose; C. Herzog,"LIUPPA, Universit de Pau et des Pays de l’Adour, Anglet, France; LIUPPA, Universit de Pau et des Pays de l’Adour, Anglet, France; LIUPPA, Universit de Pau et des Pays de l’Adour, Anglet, France; EFFICIT SAS, Mauzac, France","2019 Sixth International Conference on Internet of Things: Systems, Management and Security (IOTSMS)",23 Dec 2019,2019,,,79,86,"Nowadays, energy saving in the use of information technologies is a very important issue both from the economic and sustainability point of view. Many scientists investigate methods to save energy at different application levels (cloud: i.e., architectures, grid: i.e., middlewares and frameworks and hardware management: i.e., operating systems) and many of them agree on the strategy of executing programs, processes or virtual machines only using the time and resources that are strictly necessary. For this, it is necessary to plan strategies for deployment and relocation of processes; but always taking into account hardware repercussions and the knowledge of the architecture and applications behavior. On the other hand, it has already been demonstrated that the use of microservices brings numerous advantages in availability and efficiency; but we do not find many jobs that exploit this technique on the energy level. In this article, we present the architecture of a middleware for distributed microservices-based applications, which allows any negotiation-based scheduling algorithm to duplicate or move microservices from one device to another in a non-centralized way for energy savings, taking into account the consumption characteristics of the microservices and the capabilities that the hardware components offer.",,978-1-7281-2949-5,10.1109/IOTSMS48152.2019.8939237,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8939237,microservices;middleware;energy;consumption;CPU;network;hard disk,Scheduling algorithms;Hardware;Virtual machining;Security;Middleware;Sustainable development;Monitoring,,4.0,,48.0,IEEE,23 Dec 2019,,,IEEE,IEEE Conferences
Latency-Aware Load Distribution Algorithm for Microservice Deployment in UAV Networks,S. García-Gil; D. Ramos-Ramos; J. Gómez-delaHiz; A. García-López; S. López-López; J. M. Murillo; J. Galán-Jiménez,"Department of Computer Systems and Telematics Engineering, University of Extremadura, Spain; Department of Computer Systems and Telematics Engineering, University of Extremadura, Spain; Department of Computer Systems and Telematics Engineering, University of Extremadura, Spain; Department of Computer Systems and Telematics Engineering, University of Extremadura, Spain; Department of Computer Systems and Telematics Engineering, University of Extremadura, Spain; Department of Computer Systems and Telematics Engineering, University of Extremadura, Spain; Department of Computer Systems and Telematics Engineering, University of Extremadura, Spain",2024 IEEE Symposium on Computers and Communications (ISCC),31 Oct 2024,2024,,,1,6,"The Internet has become the driving wheel of social interactions as well as economic growth, but its access is vastly unequal. Noticeably, such rural dwellers experience a digital service access gap, due to the inadequate broadband infrastructure available to them when compared with their urban counterparts. This paper is aimed at overcoming the gap between rural communities with no reliable Internet service by deploying the service through the use of Unmanned Aerial Vehicles (UAVs). By decomposing the Internet of Things (IoT) applications into elements (namely microservices) and deploying them through UAVs, latency is shortened, distributing workload among UAVs while limiting microservice deployment to optimize request execution, making the quality service improvement, essential for such applications. Simulations revealed the effectiveness of our approach, as it indicated the lowest latency when a UAV connected to several users in scenarios where there was no Internet connectivity.",2642-7389,979-8-3503-5423-2,10.1109/ISCC61673.2024.10733720,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10733720,UAV;microservices;latency minimization;IoT;digital divide,Scalability;Web and internet services;Microservice architectures;Wheels;Quality of service;Autonomous aerial vehicles;Internet of Things;Reliability;Socioeconomics;Testing,,,,19.0,IEEE,31 Oct 2024,,,IEEE,IEEE Conferences
Microservice Decomposition Techniques: An Independent Tool Comparison,Y. Wang; S. Bornais; J. Rubin,"Univ. of British, Columbia, Canada; Univ. of British, Columbia, Canada; Univ. of British, Columbia, Canada",2024 39th IEEE/ACM International Conference on Automated Software Engineering (ASE),29 Nov 2024,2024,,,1295,1307,"The microservice-based architecture – a SOA-inspired principle of dividing systems into components that communicate with each other using language-agnostic APIs – has gained increased popularity in industry. Yet, migrating a monolithic application into microservices is a challenging task. A number of automated microservice decomposition techniques have been proposed in industry and academia to help developers with the migration complexity. Each of the techniques is usually evaluated on its own set of case study applications and evaluation criteria, making it difficult to compare the techniques to each other and assess the real progress in this field. To fill this gap, this paper performs an independent study comparing eight microservice decomposition tools that implement a wide range of different decomposition principles with each other on a set of four carefully selected benchmark applications. We evaluate the tools both quantitatively and qualitatively, and further interview developers behind two of the selected benchmark applications. Our analysis highlights strengths and weaknesses of existing approaches, and provides suggestions for future research, e.g., to provide differential treatment of application elements of different types, to customize the decomposition strategy and granularity per specific application, and more.",2643-1572,979-8-4007-1248-7,,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10764951,,Industries;Measurement;Systematics;Microservice architectures;Benchmark testing;Complexity theory;Interviews;Software engineering,,,,61.0,,29 Nov 2024,,,IEEE,IEEE Conferences
Combining Network Data Analytics Function and Machine Learning for Abnormal Traffic Detection in Beyond 5G,A. Mekrache; K. Boutiba; A. Ksentini,"EURECOM, Sophia, Antipolis, France; EURECOM, Sophia, Antipolis, France; EURECOM, Sophia, Antipolis, France",GLOBECOM 2023 - 2023 IEEE Global Communications Conference,26 Feb 2024,2023,,,1204,1209,"The Network Data Analytics Function (NWDAF) is a key component of the 5G Core Network (CN) architecture whose role is to generate analytics and insights from the network data to accommodate end users and improve the network performance. NWDAF allows the collection, processing, and analysis of network data to enable a variety of applications, such as User Equipment (UE) mobility analytics and UE abnormal behaviour. Although defined by 3GPP, realizing these applications is still an open problem. To fill this gap: (i) we propose a microservices architecture of NWDAF to plug the 3GPP applications as mi-croservices enabling greater flexibility and scalability of NWDAF; (ii) devise a Machine Learning (ML) algorithm, specifically an LSTM Auto-encoder whose role is to detect abnormal traffic events using real network data extracted from the Milano dataset [1]; (iii) we integrate and test the abnormal traffic detection algorithm in the NWDAF based on OpenAirInterface (OAI) 5G CN and RAN [2]. The experimental results show the ability of NWDAF to collect data from a real 5G CN using 3GPP-compliant interfaces and detect abnormal traffic generated by a real UE using ML.",2576-6813,979-8-3503-1090-0,10.1109/GLOBECOM54140.2023.10436766,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10436766,NWDAF;5G;ML;LSTM Auto-encoder;Abnormal traffic detection;OAI,Data analysis;5G mobile communication;Scalability;Microservice architectures;Machine learning;3GPP;Plugs,,6.0,,15.0,IEEE,26 Feb 2024,,,IEEE,IEEE Conferences
Approach for Fast Growing Software Systems using layered architecture : Scaling an architecture with minimal refactoring,J. F. C. Pereira; A. M. R. D. Cruz,"Instituto Politécnico de Viana do Castelo, Viana do Castelo, Portugal; Instituto Politécnico de Viana do Castelo, Viana do Castelo, Portugal",2023 18th Iberian Conference on Information Systems and Technologies (CISTI),15 Aug 2023,2023,,,1,6,"Currently, the market imposes several demands on software throughout its development cycle, such as the rapid availability of a minimum viable product, the ability to deal with rapid growth in the volume of data and in the number of users, the ability to provide new features or changes, easy adaptability of new developers, among many others. Choosing a software architecture is something that will impact the entire software development lifecycle (SDLC) and, as such, should be seen as an extremely important task. A monolithic architecture enables a fast initial development, however there are several limits after a certain point. A microservices architecture is highly scalable and can handle many clients simultaneously, but it is too complex to be used at an early stage of software development. If the software grows, it will have to scale, and an architecture migration may be necessary. This paper presents an architectural approach for this migration to be done with minimal refactoring and keeping infrastructure and implementation costs low.",2166-0727,978-989-33-4792-8,10.23919/CISTI58278.2023.10211943,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10211943,Software Architecture;Monolithic;Micro-services;Software Arquitecture Migration;Recfactoring,Costs;Software architecture;Microservice architectures;Computer architecture;Software systems;Task analysis;Information systems,,,,0.0,,15 Aug 2023,,,IEEE,IEEE Conferences
Practical Root Cause Localization for Microservice Systems via Trace Analysis,Z. Li; J. Chen; R. Jiao; N. Zhao; Z. Wang; S. Zhang; Y. Wu; L. Jiang; L. Yan; Z. Wang; Z. Chen; W. Zhang; X. Nie; K. Sui; D. Pei,"Tsinghua University; College of Intelligence and Computing, Tianjin University; Tsinghua University; Tsinghua University; China Minsheng Bank; China Minsheng Bank; China Minsheng Bank; China Minsheng Bank; China Minsheng Bank; BizSeer; BizSeer; BizSeer; Tsinghua University; BizSeer; Tsinghua University",2021 IEEE/ACM 29th International Symposium on Quality of Service (IWQOS),26 Aug 2021,2021,,,1,10,"Microservice architecture is applied by an increasing number of systems because of its benefits on delivery, scalability, and autonomy. It is essential but challenging to localize root-cause microservices promptly when a fault occurs. Traces are helpful for root-cause microservice localization, and thus many recent approaches utilize them. However, these approaches are less practical due to relying on supervision or other unrealistic assumptions. To overcome their limitations, we propose a more practical root-cause microservice localization approach named TraceRCA. The key insight of TraceRCA is that a microservice with more abnormal and less normal traces passing through it is more likely to be the root cause. Based on it, TraceRCA is composed of trace anomaly detection, suspicious microservice set mining and microservice ranking. We conducted experiments on hundreds of injected faults in a widely-used open-source microservice benchmark and a production system. The results show that TraceRCA is effective in various situations. The top-1 accuracy of TraceRCA outperforms the state-of-the-art unsupervised approaches by 44.8%. Besides, TraceRCA is applied in a large commercial bank, and it helps operators localize root causes for real-world faults accurately and efficiently. We also share some lessons learned from our real-world deployment.",1548-615X,978-1-6654-1494-4,10.1109/IWQOS52092.2021.9521340,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9521340,,Location awareness;Production systems;Scalability;Quality of service;Benchmark testing;Open source software;Anomaly detection,,55.0,,40.0,IEEE,26 Aug 2021,,,IEEE,IEEE Conferences
