Document Title,Authors,Author Affiliations,Publication Title,Date Added To Xplore,Publication Year,Volume,Issue,Start Page,End Page,Abstract,ISSN,ISBNs,DOI,Funding Information,PDF Link,Author Keywords,IEEE Terms,Mesh_Terms,Article Citation Count,Patent Citation Count,Reference Count,License,Online Date,Issue Date,Meeting Date,Publisher,Document Identifier
A Unified Control Platform and Architecture for the Integration of Wind-Hydrogen Systems Into the Grid,M. B. Abdelghany; V. Mariani; D. Liuzza; O. R. Natale; L. Glielmo,"Department of Engineering, Group for Research on Automatic Control Engineering (GRACE), University of Sannio, Benevento, Italy; Department of Energy Technologies and Renewable Energy Sources, ENEA, Portici, Italy; Department of Engineering, Group for Research on Automatic Control Engineering (GRACE), University of Sannio, Benevento, Italy; KES Knowledge Environment Security S.r.l., Benevento, Italy; Department of Electrical Engineering and Information Technologies, University of Naples Federico II, Napoli, Italy",IEEE Transactions on Automation Science and Engineering,8 Aug 2024,2024,21,3,4042,4057,"Hydrogen is a promising energy vector for achieving renewable integration into the grid, thus fostering the decarbonization of the energy sector. This paper presents the control platform architecture of a real hydrogen-based energy production, storage, and re-electrification system (HESS) paired to a wind farm located in north Norway and connected to the main grid. The HESS consists of an electrolyser, a hydrogen tank, and a fuel cell. The control platform includes the management software, the control algorithms, and the automation technologies operating the HESS in order to address the three use cases (electricity storage, mini-grid, and fuel production) identified in the IEA-HIA Task24 final report, that promote the integration of wind energy into the main grid. The control algorithms have been already developed by the same authors in other papers using mixed-logical dynamical modeling, and implemented via a two-layer model predictive control scheme for each use case, and are quickly introduced in order to make evident their integration into the presented architecture. Simulation test runs with real equipment data, wind generation, load profiles, and market prices are also reported so as to highlight the control platform performances.Note to Practitioners—The paper develops the integration between the management platform of a HESS, paired to a real wind farm in northern Norway, and the control algorithms aimed at scheduling hydrogen production and re-electrification on the basis of several forecast streams about exogenous conditions and different possible operating modes of the wind-hydrogen system. The control algorithms address the three use cases identified by the IEA-HIA in the final report of Task 24 about the integration of wind energy into the grid, namely i) electricity storage, where the HESS is operated in order to enable the wind farm to power smoothing; ii) mini-grid, where the wind farm and the HESS form a mini-grid with a local load (small town) and the HESS is therefore operated in order to fulfill it without and with grid support (in this case buying and selling electricity to the market is also handled); and iii) fuel production, where the HESS is operated in order to fulfill a hydrogen demand (e.g., due to fuel cell vehicles). In addition to the specific objectives of each use case, the developed control algorithms also optimize the HESS operating costs and typically address two time-scale behaviors to appropriately handle corresponding long and short terms dynamics. The management platform of the HESS is arranged in three layers (physical, control, and supervision layers), and located in the cloud. The physical layer targets the physical components, sensors, and actuators. The automation layer includes all local controllers and modules used for measurement, and several servers for interactions between the higher and lower layers of the control architecture and databases. In the supervision layer, the execution of control algorithms and clients for remote diagnoses, monitoring, and top-management activities are located. Since each layer performs specific functionalities, a multi-tier architecture is implemented and the communications among the layers occur through services and microservices.",1558-3783,,10.1109/TASE.2023.3292029,Fuel Cells and Hydrogen 2 Joint Undertaking under the project HAEOLUS(grant numbers:779469); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10180407,Energy management systems (EMSs);hydrogen storage;control architecture;wind energy integration;model predictive control (MPC);mixed logic dynamic,Hydrogen;Production;Costs;Computer architecture;Wind farms;Microgrids;Renewable energy sources,,13.0,,46,CCBY,12 Jul 2023,,,IEEE,IEEE Journals
A Choreography Analysis Approach for Microservice Composition in Cyber-Physical-Social Systems,F. Dai; Q. Mo; Z. Qiang; B. Huang; W. Kou; H. Yang,"School of Big Data and Intelligent Engineering, Southwest Forestry University, Kunming, China; School of Software, Yunnan University, Kunming, China; School of Big Data and Intelligent Engineering, Southwest Forestry University, Kunming, China; School of Big Data and Intelligent Engineering, Southwest Forestry University, Kunming, China; School of Big Data and Intelligent Engineering, Southwest Forestry University, Kunming, China; Department of Informatics, University of Leicester, Leicester, U.K",IEEE Access,24 Mar 2020,2020,8,,53215,53222,"Choreography-driven microservice composition has provided a better way to integrate components in the Cyber-physical-Social System (CPSS). Choreography is a global contract that specifies interactions among microservices participating in a composite service. After modeling a choreography, a problem arises here is whether the choreography specification at design time can be implemented correctly by generated microservices that interact with each other via exchanging messages. In this paper, we propose a novel approach for choreography analysis. Specifically, a choreography is specified using a Labeled Transition Systems (LTSs); then, the microservices participating in a composite service can be generated from the given choreography via projection and  $\varepsilon $ -remove; finally, the analysis of the choreography can be checked for both synchronous and asynchronous compositions using refinement checking. Our approach is completely automated under the support of our developed tool and the Process Analysis Toolkit (PAT) tool.",2169-3536,,10.1109/ACCESS.2020.2980891,"National Natural Science Foundation of China(grant numbers:61702442,61862065); Application Basic Research Project in Yunnan Province(grant numbers:2018FB105); ",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9036947,Service composition;microservice;choreography;cyber-physical-social system;peer to peer communication,Tools;Peer-to-peer computing;Petri nets;Algebra;Web services;Contracts;Protocols,,21.0,,41,CCBY,16 Mar 2020,,,IEEE,IEEE Journals
Resource-Aware Dynamic Service Deployment for Local IoT Edge Computing: Healthcare Use Case,J. Islam; T. Kumar; I. Kovacevic; E. Harjula,"Centre for Wireless Communication, University of Oulu, Oulu, Finland; Centre for Wireless Communication, University of Oulu, Oulu, Finland; Centre for Wireless Communication, University of Oulu, Oulu, Finland; Centre for Wireless Communication, University of Oulu, Oulu, Finland",IEEE Access,26 Aug 2021,2021,9,,115868,115884,"Edge Computing is a novel computing paradigm moving server resources closer to end-devices. In the context of IoT, Edge Computing is a centric technology for enabling reliable, context-aware and low-latency services for several application areas such as smart healthcare, smart industry and smart cities. In our previous work, we have proposed a three-tier IoT Edge architecture and a virtual decentralized service platform based on lightweight microservices, called nanoservices, running on it. Together, these proposals form a basis for virtualizing the available local computational capacity and utilizing it to provide localized resource-efficient IoT services based on the applications’ need. Furthermore, locally-deployed functions are resilient to access network problems and can limit the propagation of sensitive user data for improved privacy. In this paper, we propose an automatic service and resource discovery mechanism for efficient on-the-fly deployment of nanoservices on local IoT nodes. As use case, we have selected a healthcare remote monitoring scenario, which requires high service reliability and availability in a highly dynamic environment. Based on the selected use case, we propose a real-world prototype implementation of the proposed mechanism on Raspberry Pi platform. We evaluate the performance and resource-efficiency of the proposed resource matching function with two alternative deployment approaches: containerized and non-containerized deployment. The results show that the containerized deployment is more resource-efficient, while the resource discovery and matching process takes approximately 6–17 seconds, where containerization adds only 1–1.5 seconds. This can be considered a feasible price for streamlined service management, scalability, resource-efficiency and fault-tolerance.",2169-3536,,10.1109/ACCESS.2021.3102867,"Academy of Finland, under the projects: DigiHealth and 6G Flagship Projects(grant numbers:326291,318927); ",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9507488,IoT;edge computing;distributed computing;virtualization;resource discovery;microservices;nanoservices,Cloud computing;Computer architecture;Internet of Things;Edge computing;Dynamic scheduling;Computational modeling;Medical services,,17.0,,38,CCBY,5 Aug 2021,,,IEEE,IEEE Journals
"Fog Computing: Survey of Trends, Architectures, Requirements, and Research Directions",R. K. Naha; S. Garg; D. Georgakopoulos; P. P. Jayaraman; L. Gao; Y. Xiang; R. Ranjan,"School of Technology, Environments and Design, University of Tasmania, Hobart, TAS, Australia; School of Technology, Environments and Design, University of Tasmania, Hobart, TAS, Australia; Faculty of Science, Engineering and Technology, Swinburne University of Technology, Melbourne, VIC, Australia; Faculty of Science, Engineering and Technology, Swinburne University of Technology, Melbourne, VIC, Australia; School of Information Technology, Deakin University, Burwood, VIC, Australia; School of Information Technology, Deakin University, Burwood, VIC, Australia; School of Computing, Newcastle University, Newcastle upon Tyne, U.K.",IEEE Access,20 Sep 2018,2018,6,,47980,48009,"Emerging technologies such as the Internet of Things (IoT) require latency-aware computation for real-time application processing. In IoT environments, connected things generate a huge amount of data, which are generally referred to as big data. Data generated from IoT devices are generally processed in a cloud infrastructure because of the on-demand services and scalability features of the cloud computing paradigm. However, processing IoT application requests on the cloud exclusively is not an efficient solution for some IoT applications, especially time-sensitive ones. To address this issue, Fog computing, which resides in between cloud and IoT devices, was proposed. In general, in the Fog computing environment, IoT devices are connected to Fog devices. These Fog devices are located in close proximity to users and are responsible for intermediate computation and storage. One of the key challenges in running IoT applications in a Fog computing environment are resource allocation and task scheduling. Fog computing research is still in its infancy, and taxonomy-based investigation into the requirements of Fog infrastructure, platform, and applications mapped to current research is still required. This survey will help the industry and research community synthesize and identify the requirements for Fog computing. This paper starts with an overview of Fog computing in which the definition of Fog computing, research trends, and the technical differences between Fog and cloud are reviewed. Then, we investigate numerous proposed Fog computing architectures and describe the components of these architectures in detail. From this, the role of each component will be defined, which will help in the deployment of Fog computing. Next, a taxonomy of Fog computing is proposed by considering the requirements of the Fog computing paradigm. We also discuss existing research works and gaps in resource allocation and scheduling, fault tolerance, simulation tools, and Fog-based microservices. Finally, by addressing the limitations of current research works, we present some open issues, which will determine the future research direction for the Fog computing paradigm.",2169-3536,,10.1109/ACCESS.2018.2866491,University of Tasmania; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8444370,Fog computing;Internet of Things (IoT);fog devices;fault tolerance;IoT application;microservices,Edge computing;Cloud computing;Computer architecture;Market research;Internet of Things;Resource management;Taxonomy,,388.0,,142,OAPA,22 Aug 2018,,,IEEE,IEEE Journals
Refining Microservices Placement Employing Workload Profiling Over Multiple Kubernetes Clusters,J. Han; Y. Hong; J. Kim,"School of Electrical Engineering and Computer Science, Gwangju Institute of Science and Technology (GIST), Gwangju, South Korea; School of Electrical Engineering and Computer Science, Gwangju Institute of Science and Technology (GIST), Gwangju, South Korea; AI Graduate School, Gwangju Institute of Science and Technology (GIST), Gwangju, South Korea",IEEE Access,28 Oct 2020,2020,8,,192543,192556,"As cloud-native computing is becoming the de-facto paradigm in the cloud field, Microservices Architecture has attracted attention from industries and researchers for agility and efficiency. Moreover, with the popularity of the IoT in the context of edge computing, cloud-native applications that utilize geographically-distributed multiple resources are emerging. In line with this trend, there is an increasing demand for microservices placement that selectively use optimal resources. However, optimal microservices placement is a significant challenge because microservices are dynamic and complex, depending on diversified workloads. Besides, generalizing workloads' characteristics consisting of complex microservices is realistically challenging. Thus, microservices deployment with mathematically structured algorithms based on simulation is less practical. As an alternative, a microservices placement framework is required that can reflect the characteristics of workloads derived from empirical profiling. Therefore, in this research work, we propose a refinement framework for profiling-based microservices placement to identify and respond to workload characteristics in a practical way. To achieve this goal, we perform profiling experiments with selected workloads to derive delicate resource requirements. Then, we perform microservices placement with a greedy-based heuristic algorithm that considers application performance by using resource requirements derived from the profiled results. Finally, we verify the proposed concept by comparing the experimental results that use our work and those that don't.",2169-3536,,10.1109/ACCESS.2020.3033019,"Vehicles AI Convergence Research and Development Program through the National IT Industry Promotion Agency of Korea (NIPA); Ministry of Science and ICT (MSIT)(grant numbers:S1605-20-1002); Institute of Information and Communications Technology Planning and Evaluation (IITP); Korean Government, MSIT, Artificial Intelligence Graduate School Program (GIST)(grant numbers:2019-0-01842); ",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9235316,Cloud-native computing;microservices placement;workload profiling;container orchestration;resource monitoring,Cloud computing;Containers;Virtual machining;Resource management;Monitoring;Optimization;Refining,,17.0,,37,CCBY,22 Oct 2020,,,IEEE,IEEE Journals
Privacy-Preserving Microservices in Industrial Internet-of-Things-Driven Smart Applications,N. Bugshan; I. Khalil; N. Moustafa; M. S. Rahman,"School of Computing Technologies, RMIT University, Melbourne, VIC, Australia; School of Computing Technologies, RMIT University, Melbourne, VIC, Australia; School of Engineering and Information Technology, University of New South Wales at Canberra, Canberra, ACT, Australia; School of Computing Technologies, RMIT University, Melbourne, VIC, Australia",IEEE Internet of Things Journal,6 Feb 2023,2023,10,4,2821,2831,"Machine learning (ML) algorithms can effectively perform analytics and inferences for building smart applications, such as early detection of diseases in the Industrial Internet of Things (IIoT) and smart healthcare systems. The main components of ML, including training and testing phases, can be decomposed into microservices to improve service quality, along with fast implementation and integration with the edge and cloud services. However, the execution of ML in an edge-cloud environment introduces privacy risks to data owners (e.g., patients). In this article, we present a privacy-preserving ML framework by leveraging microservice technology for safeguarding healthcare IIoT systems. More specifically, we develop a microservice-based distributed privacy-preserving technique using differential privacy (DP) and a radial basis function network (RBFN) to balance between privacy protection and model performance in edge networks. We conduct extensive experiments to evaluate the performance of the proposed technique. The results revealed that DP has a significant influence on the model’s performance and achieves more than 90% accuracy with an epsilon value over 0.4, enhancing data protection and analytics through the implementation of microservices.",2327-4662,,10.1109/JIOT.2021.3098980,Australian Research Council Discovery Project(grant numbers:DP210102761 (2021–2023)); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9492287,Differential privacy (DP);edge computing;Industrial Internet of Things (IIoT);microservices;privacy-preserving machine learning (ML);smart healthcare,Industrial Internet of Things;Medical services;Cloud computing;Data models;Computer architecture;Task analysis;Servers,,18.0,,36,IEEE,21 Jul 2021,,,IEEE,IEEE Journals
DRPC: Distributed Reinforcement Learning Approach for Scalable Resource Provisioning in Container-Based Clusters,H. Bai; M. Xu; K. Ye; R. Buyya; C. Xu,"Shenzhen Institute of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China; Shenzhen Institute of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China; Shenzhen Institute of Advanced Technology, Chinese Academy of Sciences, Shenzhen, China; School of Computing and Information Systems, University of Melbourne, Melbourne, VIC, Australia; State Key Lab of IOTSC, University of Macau, Macau, China",IEEE Transactions on Services Computing,31 Dec 2024,2024,17,6,3473,3484,"Microservices have transformed monolithic applications into lightweight, self-contained, and isolated application components, establishing themselves as a dominant paradigm for application development and deployment in public clouds such as Google and Alibaba. Autoscaling emerges as an efficient strategy for managing resources allocated to microservices’ replicas. However, the dynamic and intricate dependencies within microservice chains present challenges to the effective management of scaled microservices. Additionally, the centralized autoscaling approach can encounter scalability issues, especially in the management of large-scale microservice-based clusters. To address these challenges and enhance scalability, we propose an innovative distributed resource provisioning approach for microservices based on the Twin Delayed Deep Deterministic Policy Gradient algorithm. This approach enables effective autoscaling decisions and decentralizes responsibilities from a central node to distributed nodes. Comparative results with state-of-the-art approaches, obtained from a realistic testbed and traces, indicate that our approach reduces the average response time by 15% and the number of failed requests by 24%, validating improved scalability as the number of requests increases.",1939-1374,,10.1109/TSC.2024.3433388,"National Key R & D Program of China(grant numbers:2021YFB3300200); National Natural Science Foundation of China(grant numbers:62072451,62102408,92267105); Guangdong Basic and Applied Basic Research Foundation(grant numbers:2023B1515130002,2024A1515010251); Guangdong Special Support Plan(grant numbers:2021TQ06X990); Shenzhen Basic Research Program(grant numbers:JCYJ20220818101610023,KJZD20230923113800001); ",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10609536,Cloud computing;Kubernetes;microservice;reinforcement learning;distributed resources management,Microservice architectures;Resource management;Scalability;Heuristic algorithms;Reinforcement learning;Time factors;Quality of service,,,,38,IEEE,25 Jul 2024,,,IEEE,IEEE Journals
Multi-Site Resource Allocation in a QoS-Aware 5G Infrastructure,R. Bolla; R. Bruschi; F. Davoli; C. Lombardo; J. F. Pajo,"Department of Electrical, Electronic and Telecommunications Engineering, and Naval Architecture (DITEN), University of Genoa, Genoa, Italy; Department of Electrical, Electronic and Telecommunications Engineering, and Naval Architecture (DITEN), University of Genoa, Genoa, Italy; Department of Electrical, Electronic and Telecommunications Engineering, and Naval Architecture (DITEN), University of Genoa, Genoa, Italy; CNIT S2N National Laboratory, Genoa, Italy; Telenor Research, Fornebu, Norway",IEEE Transactions on Network and Service Management,12 Oct 2022,2022,19,3,2034,2047,"Network softwarization has paved the way for 5G technologies, and a wide-range of (radically new) verticals. As the telecommunications infrastructure evolves into a sort of distributed datacenter, multiple tenants such as vertical industries and network service providers share its aggregate pool of resources (e.g., networking, computing, etc.) in a layered “as-a-Service” approach exposed as slice abstractions. The challenge remains in the coordination of various stakeholders’ assets in realizing end-to-end network slices and supporting the multi-site deployment and chaining of the micro-service components needed to implement cloud-native vertical applications (vApps). In this context, particular care must be taken to ensure that the required resources are identified, made available and managed in a way that satisfies the vApp requirements, allows for a fair share of resources and has a reasonable impact on the overall vApp deployment time. With these challenges in mind, this paper presents the Resource Selection Optimizer (RSO)– a software-service in the MATILDA Operations Support System (OSS), whose main goal is to select the most appropriate network and computing resources (according to some criterion) among a list of options provided by the Wide-area Infrastructure Manager (WIM). It consists of three submodules that respectively handle: (i) the aggregation of vApp components based on affinities, (ii) the forecasting of (micro-) datacenter resources utilization, (iii) and the multi-site placement of the (aggregated) vApp micro-service components. The RSO’s performance is mainly evaluated in terms of the execution times of its submodules while varying their respective input parameters, and additionally, three selection policies are also compared. Experimental results aim to highlight the RSO behavior in both execution times and deployment costs, as well as the RSO interactions with other OSS submodules and network platform components, not only for multi-site vApp deployment but also for other network/services management operations.",1932-4537,,10.1109/TNSM.2022.3151468,Horizon 2020 5G-PPP Innovation Action 5G-INDUCE(grant numbers:101016941); Horizon 2020 Innovation Action SPIDER(grant numbers:833685); Horizon 2020 5G-PPP Innovation Action MATILDA(grant numbers:761898); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9714279,5G;multi-site resource allocation;network slicing;OSS microservices;resource selection;vertical applications%,5G mobile communication;Computer architecture;Cloud computing;Quality of service;Delays;Costs;Resource management,,6.0,,40,IEEE,15 Feb 2022,,,IEEE,IEEE Journals
Delay-Aware Container Scheduling in Kubernetes,W. -K. Lai; Y. -C. Wang; S. -C. Wei,"Department of Computer Science and Engineering, National Sun Yat-sen University, Kaohsiung, Taiwan; Department of Computer Science and Engineering, National Sun Yat-sen University, Kaohsiung, Taiwan; Department of Computer Science and Engineering, National Sun Yat-sen University, Kaohsiung, Taiwan",IEEE Internet of Things Journal,22 Jun 2023,2023,10,13,11813,11824,"Kubernetes is a powerful tool to manage containerized applications, which is also regarded as one promising platform to support microservices in edge computing. The scheduler is a key component of Kubernetes. It allocates each pod (i.e., a set of running containers) to one worker node (i.e., a machine). The default scheduler in Kubernetes is designed for the cloud environment containing homogeneous nodes. However, IoT edge nodes usually have various computing power and network bandwidth. This article proposes a delay-aware container scheduling (DACS) algorithm to address the issue of node heterogeneity in edge computing. To efficiently assign pods to worker nodes, DACS takes account of not only residual resources of worker nodes but also potential delays caused by the pod assignment. We build a Kubernetes cluster by VMware to evaluate system performance. Experimental results reveal that DACS can significantly reduce both processing and network delays, thereby helping Kubernetes perform more efficiently in an edge environment.",2327-4662,,10.1109/JIOT.2023.3244545,"National Science and Technology Council (NSTC), Taiwan,(grant numbers:111-2221-E-110-025); NSTC(grant numbers:111-2221-E-110-023-MY2); ",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10044213,Container;delay;edge;kubernetes;scheduling,Containers;Delays;Processor scheduling;Task analysis;Micromechanical devices;Microservice architectures;Internet of Things,,7.0,,45,IEEE,14 Feb 2023,,,IEEE,IEEE Journals
Operating Latency Sensitive Applications on Public Serverless Edge Cloud Platforms,I. Pelle; J. Czentye; J. Dóka; A. Kern; B. P. Gerő; B. Sonkoly,"MTA-BME Network Softwarization Research Group, Budapest, Hungary; MTA-BME Network Softwarization Research Group, Budapest, Hungary; MTA-BME Network Softwarization Research Group, Budapest, Hungary; Ericsson Research, Budapest, Hungary; Ericsson Research, Budapest, Hungary; MTA-BME Network Softwarization Research Group, Budapest, Hungary",IEEE Internet of Things Journal,7 May 2021,2021,8,10,7954,7972,"Cloud native programming and serverless architectures provide a novel way of software development and operation. A new generation of applications can be realized with features never seen before while the burden on developers and operators will be reduced significantly. However, latency sensitive applications, such as various distributed IoT services, generally do not fit in well with the new concepts and today's platforms. In this article, we adapt the cloud native approach and related operating techniques for latency sensitive IoT applications operated on public serverless platforms. We argue that solely adding cloud resources to the edge is not enough and other mechanisms and operation layers are required to achieve the desired level of quality. Our contribution is threefold. First, we propose a novel system on top of a public serverless edge cloud platform, which can dynamically optimize and deploy the microservice-based software layout based on live performance measurements. We add two control loops and the corresponding mechanisms which are responsible for the online reoptimization at different timescales. The first one addresses the steady-state operation, while the second one provides fast latency control by directly reconfiguring the serverless runtime environments. Second, we apply our general concepts to one of today's most widely used and versatile public cloud platforms, namely, Amazon's AWS, and its edge extension for IoT applications, called Greengrass. Third, we characterize the main operation phases and evaluate the overall performance of the system. We analyze the performance characteristics of the two control loops and investigate different implementation options.",2327-4662,,10.1109/JIOT.2020.3042428,AWS Cloud Credits for Research Program; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9279315,Amazon Web Services (AWS);cloud;edge;greengrass;IoT;lambda;serverless,Cloud computing;Software;Internet of Things;Tools;Optimization;Monitoring;Layout,,35.0,,38,CCBY,3 Dec 2020,,,IEEE,IEEE Journals
A Micro-Service Approach to Cloud Native RAN for 5G and Beyond,P. Song; H. Peng; X. Zhang,"Networks and Edge Computing, Intel Beijing Research and Development Center, Beijing, China; Networks and Edge Computing, Intel Beijing Research and Development Center, Beijing, China; Networks and Edge Computing, Intel Shanghai Research and Development Center, Shanghai, China",IEEE Access,23 Nov 2023,2023,11,,130257,130271,"5G aims to support diverse applications with programmable infrastructure. Traditional RAN based on purpose-built-in hardware and monolithic software lack resiliency, programmability, and business agility. Cloud native virtualized RAN (vRAN) solves the issues by designing telecom applications into micro-service in cloud environment. This enables flexible virtualized network function deployment, efficient service provisioning, and on-demand resource usage. However, designing telecom RAN applications as micro-services has no guidelines but faces challenges such as high-precision synchronization and real-time processing requirements. This paper first introduces cloud native tenets and the current state of RAN cloudification and then evaluates the micro-service design of RAN software components. A micro-service approach for vDU user plane was proposed in this study, and a vDU prototype was developed based on the Intel x86 computing platform. System validation results proved the feasibility of inter-Pod communication processing latency, and capacity analytics predicted substantial capacity improvement for the proposed vDU scheme. The paper concludes with a summary and open points on the way forward for cloud native vRAN transformation.",2169-3536,,10.1109/ACCESS.2023.3332964,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10318161,5G NR;vRAN;vDU;cloud native;micro-service,Cloud computing;Software engineering;Telecommunications;5G mobile communication;Hardware;Computer architecture;Business;Microservice architectures,,3.0,,33,CCBYNCND,15 Nov 2023,,,IEEE,IEEE Journals
Architectural Design of Cloud Applications: A Performance-Aware Cost Minimization Approach,M. Ciavotta; G. P. Gibilisco; D. Ardagna; E. D. Nitto; M. Lattuada; M. A. A. da Silva,"Dipartimento di Informatica, Sistemistica e Comunicazione, Università di Milano-Bicocca, Milano, Italy; Dipartimento di Elettronica, Informazione e Bioingegneria, Politecnico di Milano, Milano, Italy; Dipartimento di Elettronica, Informazione e Bioingegneria, Politecnico di Milano, Milano, Italy; Dipartimento di Elettronica, Informazione e Bioingegneria, Politecnico di Milano, Milano, Italy; Dipartimento di Elettronica, Informazione e Bioingegneria, Politecnico di Milano, Milano, Italy; Softeam, Paris, France",IEEE Transactions on Cloud Computing,2 Sep 2022,2022,10,3,1571,1591,"Cloud Computing has assumed a relevant role in the ICT, profoundly influencing the life-cycle of modern applications in the manner they are designed, developed, and deployed and operated. In this article, we tackle the problem of supporting the design-time analysis of Cloud applications to identify a cost-optimized strategy for allocating components onto Cloud Virtual Machine infrastructural services, taking performance requirements into account. We present an approach and a tool, SPACE4Cloud, that supports users in modeling the architecture of an application, in defining performance requirements as well as deployment constraints, and then in mapping each architecture component into a corresponding VM service, minimizing total costs. An optimization algorithm supports the mapping and determines the Cloud configuration that minimizes the execution costs of the application over a daily time horizon. The benefits of this approach are demonstrated in the context of an industrial case study. Furthermore, we show that SPACE4Cloud leads to a cost reduction up to 60 percent, when compared to a first-principle technique based on utilization thresholds, like the ones typically used in practice, and that our solution is able to solve large problem instances within a time frame compatible with a fast-paced design process (less than half an hour in the worst case). Finally, we show that SPACE4Cloud is suitable to model even microservice-based applications and to compute the corresponding optimized deployment configuration which is compared with a state-of-the art meta-heuristic alternative method, achieving savings between 21 and 85 percent.",2168-7161,,10.1109/TCC.2020.3015703,European Commission(grant numbers:FP7-ICT-2011-8-318484); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9164994,Model-driven software development;search-based software engineering;performance assessment;cloud computing;cost minimization;quality of service,Cloud computing;Optimization;Tools;Unified modeling language;Computer architecture;Computational modeling;Companies,,3.0,,55,IEEE,11 Aug 2020,,,IEEE,IEEE Journals
An NFV-Based Service Framework for IoT Applications in Edge Computing Environments,Y. -Y. Shih; H. -P. Lin; A. -C. Pang; C. -C. Chuang; C. -T. Chou,"Department of Communications Engineering, National Chung Cheng University, Minxiong, Taiwan; Chunghwa Telecom Laboratories, Chunghwa Telecom Company Ltd., Taipei, Taiwan; Graduate Institute of Networking and Multimedia, National Taiwan University, Taipei, Taiwan; Graduate Institute of Networking and Multimedia, National Taiwan University, Taipei, Taiwan; Department of Electrical Engineering, National Taiwan University, Taipei, Taiwan",IEEE Transactions on Network and Service Management,10 Dec 2019,2019,16,4,1419,1434,"Emerging Internet of Things (IoT) applications share the same characteristics of involving multiple processing components (i.e., function modules) and requiring a massive amount of data to be processed with low latency. To meet these needs, edge/fog computing has been proposed for next-generation mobile networks to migrate the computing from the cloud to the edge of the network. Thanks to the development of Network Functions Virtualization (NFV), with which edge computing platform can virtualize function modules and deploy them on any edge devices to provide flexible services on the edge networks. However, such platform would need to deal with complicated function module calling relationship (i.e., call graph) of applications and user mobility, and both are not thoroughly considered by existing works of NFV and edge computing. In this paper, based on our previous idea of virtual local-hub (VLH), we propose a complete design of edge computing framework, which applies NFV technology on edge computing environment for IoT applications. To handle the complicated call graphs of IoT applications with better resource utilization, the VLH framework adapts the technologies of container-based virtualization and microservice architecture, which enables remote function module sharing on the edge computing environment. The framework includes the heuristic algorithm for function module allocation with the objective of minimizing total bandwidth consumption. We also present a design of protocols for system operations and mobility handling in the framework. Then we implement the framework on commodity hardware as a testbed. Via simulations under a large-scale environment with practical settings and experiments on the testbed under real-world scenarios, we demonstrate and verify the effectiveness and practicability of the proposed VLH framework for IoT application service provision.",1932-4537,,10.1109/TNSM.2019.2948764,"Ministry of Science and Technology(grant numbers:108-2221-E-002-069-MY3,107-2923-E-002-006-MY3,106-2221-E-002-MY2,105-2221-E-002-144-MY3); National Taiwan University(grant numbers:108L880503,108L891904); Ministry of Economic Affairs(grant numbers:107-EC-17-A-02-S5-007); National Chung-Hsing University(grant numbers:2019-5G-0202); MOXA(grant numbers:108-S-C05); Microsoft Research; ",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8880517,Network functions virtualization;edge computing;fog computing;Internet of Things;wearable device;microservices;container-based virtualization,IEEE transactions,,22.0,,47,IEEE,23 Oct 2019,,,IEEE,IEEE Journals
