"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Requirements Analysis for a System for Certifying Online Content","M. Marian; F. Stîngă; A. Cusman; E. Ganea; D. Popescu; D. Ionică","Dept. of Computers and IT, University of Craiova, Craiova, Romania; Dept. of Automation and Electronics, University of Craiova, Craiova, Romania; CERT DIGITAL, Centrul de Calcul S.A., Tg. Jiu, Romania; Dept. of Computers and IT, University of Craiova, Craiova, Romania; Dept. of Automation and Electronics, University of Craiova, Craiova, Romania; CERT DIGITAL, Centrul de Calcul S.A., Tg. Jiu, Romania",2023 24th International Carpathian Control Conference (ICCC),"19 Jul 2023","2023","","","259","264","This paper investigates the requirements for a system capable to authenticate (or certify) the content that is available online. Based on an analysis of the approaches used to fight against fake news and fake online content, our proposal is based on digital signatures, and integrates several key components to fulfill the determined functional requirements. This implies that both the origin of the text (the source) and the textual online content, can be trusted by anyone that is able to verify the applied electronic signature.","","979-8-3503-1022-1","10.1109/ICCC57093.2023.10178980","European Regional Development Fund; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10178980","digital signature;cybersecurity;cloud computing;approaches against fake news","Education;Computer architecture;Companies;Service-oriented architecture;Proposals;Fake news;Digital signatures","","1","","16","IEEE","19 Jul 2023","","","IEEE","IEEE Conferences"
"The Fog-Based Framework for Design of Real-Time Control Systems in Internet of Things Environment","I. T. Popović; A. Ž. Rakić","School of Electrical Engineering, University of Belgrade, Belgrade, Serbia; School of Electrical Engineering, University of Belgrade, Belgrade, Serbia",2018 International Symposium on Industrial Electronics (INDEL),"10 Feb 2019","2018","","","1","6","The proposed framework provides building infrastructure for the integration of the fog-based IoT control systems. The data transmission methods for real-time front-end device to fog-node communication over the simple connectionless transmission model are introduced and utilized by fog connector protocol suite. The methods are tailored for time-sensitive control applications and time-aware processing within the distributed message-oriented middleware in the form of the configurable service agent components. The presented framework is implemented and verified in the network control system use-case for temperature regulation in drying chamber.","","978-1-5386-2353-4","10.1109/INDEL.2018.8637639","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8637639","networked control systems;fog computing;agents;system integration;closed-loop control","Real-time systems;Data communication;Computer architecture;Internet of Things;Cloud computing;Edge computing;Performance evaluation","","3","","13","IEEE","10 Feb 2019","","","IEEE","IEEE Conferences"
"Automated Vehicle Parking Occupancy Detection in Real-Time","H. Padmasiri; R. Madurawe; C. Abeysinghe; D. Meedeniya","Department of Computer Science and Engineering, University of Moratuwa, Katubedda, Sri Lanka; Department of Computer Science and Engineering, University of Moratuwa, Katubedda, Sri Lanka; Department of Computer Science and Engineering, University of Moratuwa, Katubedda, Sri Lanka; Department of Computer Science and Engineering, University of Moratuwa, Katubedda, Sri Lanka",2020 Moratuwa Engineering Research Conference (MERCon),"3 Sep 2020","2020","","","1","6","Parking occupancy detection systems help to identify the available parking spaces and direct vehicles efficiently to unoccupied lots by reducing time and energy. This paper presents an approach for the design and development of an end-to-end automated vehicle parking occupancy detection system. The novelty of this study lies in the methodology followed for the object detection process using RetinaNet one stage detector and region-based convolutional neural network deep learning technique. The proposed software architecture consists of low coupled components that support scalability and reliability. The developed web-based and mobile-based client applications assist to find parking spaces easily and efficiently. The existing solutions utilize dedicated sensors and depend on manual segmentation of surveillance footage to detect the state of parking spaces. The proposed approach eliminates existing limitations while maintaining reasonable accuracy.","","978-1-7281-9975-7","10.1109/MERCon50084.2020.9185199","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9185199","Object detection;computer vision;cloud computing;microservice architecture","Detectors;Magnetic sensors;Streaming media;Object detection;Cameras;Surveillance","","13","","26","IEEE","3 Sep 2020","","","IEEE","IEEE Conferences"
"Cyber-Physical Production System Self-Description-Based Data Access Layer","D. Stock; D. Schel; T. Bauernhansl","Competence Center DigITools for Manufacturing, Fraunhofer Institute for Manufacturing Engineering and Automation IPA, Stuttgart, Germany; Competence Center DigITools for Manufacturing, Fraunhofer Institute for Manufacturing Engineering and Automation IPA, Stuttgart, Germany; Competence Center DigITools for Manufacturing, Fraunhofer Institute for Manufacturing Engineering and Automation IPA, Stuttgart, Germany",2019 24th IEEE International Conference on Emerging Technologies and Factory Automation (ETFA),"17 Oct 2019","2019","","","168","175","Cyber-Physical Production Systems (CPPS) are Cyber-Physical Systems (CPS), which are applied in manufacturing environments to carry out production related tasks, thus turning them into smart manufacturing environments. They are the evolution of combined regular manufacturing equipment, embedded computing devices and distributed computing functionality, which has been sparked by technical advances in information and communication technology (ICT) and progressively networked production. One of the properties of CPS is the ability to be composed of other CPS and the ability to encapsulate so-called self-x capabilities. Their networked nature enables access to large amounts of data, which can be used to extract information and knowledge about machines, processes, and the manufacturing environment. This paper discusses approaches how data access, storage, and information extraction is currently being handled. We propose how these approaches can be extended and how an information-oriented system and infrastructure for CPPS can be constructed to create a Cyber-Physical Data Access Layer which is based on the self-description capability of CPPS components.","1946-0759","978-1-7281-0303-7","10.1109/ETFA.2019.8869486","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8869486","Cyber-Physical Production System;self-x;middleware;information systems;Data Warehouse;Data Lake;digital shadow","","","5","","45","IEEE","17 Oct 2019","","","IEEE","IEEE Conferences"
"Apache camel based implementation of an industrial middleware solution","F. Gosewehr; J. Wermann; W. Borsych; A. W. Colombo","Department of Technology, University of Applied Sciences, Emden/Leer, Germany; Department of Technology, University of Applied Sciences, Emden/Leer, Germany; Department of Technology, University of Applied Sciences, Emden/Leer, Germany; Hochschule fur Technik und Wirtschaft Berlin, Berlin, Berlin, DE",2018 IEEE Industrial Cyber-Physical Systems (ICPS),"21 Jun 2018","2018","","","523","528","The current trend in industrial automation towards the implementation of Industrial Cyber-Physical Systems requires a common way for different systems to communicate with each other. Since an industrial production system is typically very inhomogeneous, where many of its components communicate using different protocols and data formats, a common integration platform is necessary. Such a platform is called a Middleware and is capable of acting as a data routing and processing engine for a system. With the specific needs coming from an industrial context in mind, this paper describes implementation details of an instance of such a Middleware, which has been specified and developed within the European research project PERFoRM. This paper describes how the solution, which is based on Apache Camel, is fit into PERFoRM's architectural design and how it is used and appended to fit the specific requirements defined within PERFoRM.","","978-1-5386-6531-2","10.1109/ICPHYS.2018.8390760","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8390760","","Middleware;Standards;Tools;Data models;Protocols;Iterative closest point algorithm;Cyber-physical systems","","2","","11","IEEE","21 Jun 2018","","","IEEE","IEEE Conferences"
"OCE-DNS: an innovative Osmotic Computing Enabled Domain Name System","A. Galletta; C. Sicari; A. Celesti; M. Villari","MIFT Department, University of Messina, Messina, Italy; MIFT Department, University of Messina, Messina, Italy; MIFT Department, University of Messina, Messina, Italy; MIFT Department, University of Messina, Messina, Italy","2021 IEEE/ACM 21st International Symposium on Cluster, Cloud and Internet Computing (CCGrid)","2 Aug 2021","2021","","","642","648","Recently, the Osmotic computing paradigm has emerged as a solution to enable the Cloud-Edge-Internet of Things (IoT) continuum. Specifically, it allows dealing with the transparent deployment of distributed services on a combination of Cloud and Edge (or simply Osmotic) nodes, guaranteeing data proximity to end users and IoT devices. In order to optimize applications, software components called Micro ELements (MELs) have to be properly deployed and moved between the Cloud the Edge and the IoT. In this paper, we focus on the MEL addressability problem, intended as the capacity to communicate with the same MEL without caring about its possible migration in different nodes of the same Osmotic Infrastructure. Specifically, we discuss an Osmotic Computing Enabled Domain Name System (OCE-DNS) integrated with the Osmotic Infrastructure, used to address the MELs and to hide their migrations through the use of a dynamic and low latency Resource Record (RR) database containing the real position of the MELs. Specifically, a system prototype developed using a CoreDNS server and an Etcd cluster is discussed and tested showing a good performance in terms of response time and scalability. In order to validate our work, we tested the OCE-DNS in an Osmotic smart city.","","978-1-7281-9586-5","10.1109/CCGrid51090.2021.00077","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9499422","Cloud Computing;Edge Computing;Internet of Things;Osmotic Computing;Service Migration;Domain Name System;Cloud Continuum","Cloud computing;Smart cities;Scalability;Prototypes;Distributed databases;Dynamic scheduling;Domain Name System","","1","","14","IEEE","2 Aug 2021","","","IEEE","IEEE Conferences"
"A Comparative Study to Evaluate the Performance of Communication Protocols for Process Industry","X. Wang; İ. Mutlu; F. Rani; L. Drowatzky; L. Urbas","Faculty of Electrical and Computer Engineering, Technische Universität Dresden, Germany; Faculty of Electrical and Computer Engineering, Technische Universität Dresden, Germany; Faculty of Electrical and Computer Engineering, Technische Universität Dresden, Germany; Faculty of Mechanical Science and Engineering, Technische Universität Dresden, Germany; Faculty of Electrical and Computer Engineering, Technische Universität Dresden, Germany",2022 32nd International Telecommunication Networks and Applications Conference (ITNAC),"5 Jan 2023","2022","","","170","177","With the boom of Industry 4.0 for industrial automation, the data exchange between the different industrial devices has tremendously increased through local (edge) and cloud computing. Nowadays, several communication protocols are available to realize data acquisition in the industry. As a result, understanding the practical capabilities of each communication protocol arises as an essential issue in optimizing the data acquisition and storage in industrial plants. This study aims to develop a software-based test environment to evaluate the performance of two widely used communication protocols within the scope of the Industrial Internet of Things (IIoT). These contemplated protocols are Open Platform Communications Unified Architecture (OPC UA) and Message Queuing Telemetry Transport (MQTT). With the help of the developed test environment, several performance metrics, like packet overhead, latency, packet loss ratio, and CPU utilization, are evaluated for different application scenarios where the varying number of clients and subscribers are considered. Derived results indicate the stronger parts of each protocol under varying communication configurations.","2474-154X","978-1-6654-7103-9","10.1109/ITNAC55475.2022.9998327","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9998327","Communication Protocols;OPC UA;MQTT;Performance Evaluation;Data Exchange;Industry 4.0","Industries;Protocols;Data acquisition;Packet loss;Computer architecture;Communications technology;Industrial plants","","2","","25","EU","5 Jan 2023","","","IEEE","IEEE Conferences"
"Flux: Groupon's automated, scalable, extensible machine learning platform","D. C. Spell; X. -H. T. Zeng; J. Y. Chung; B. Nooraei; R. T. Shomer; L. -Y. Wang; J. C. Gibson; D. Kirsche","Groupon, Inc.; Groupon, Inc.; Groupon Inc.; Groupon, Inc.; Groupon, Inc.; Groupon, Inc.; Groupon, Inc.; Groupon, Inc.",2017 IEEE International Conference on Big Data (Big Data),"15 Jan 2018","2017","","","1554","1559","As machine learning becomes the driving force of the daily operation of companies within the information technology sector, infrastructure that enables automated, scalable machine learning is a core component of the systems of many large companies. Various systems and products are being built, offered, and open sourced. As an e-commerce company, numerous aspects of Groupon's business is driven by machine learning. To solve the scalability issue and provide a seamless collaboration between data scientists and engineers, we built Flux, a system that expedites the deployment, execution, and monitoring of machine learning models. Flux focuses on enabling data scientists to build model prototypes with languages and tools they are most proficient in, and integrating the models into the enterprise production system. It manages the life cycle of deployed models, and executes them in distributed batch mode, or exposes them as micro-services for real-time use cases. Its design focuses on automation and easy management, scalability, and extensibility. Flux is the central system for supervised machine learning tasks at Groupon and has been supporting multiple teams across the company.","","978-1-5386-2715-0","10.1109/BigData.2017.8258089","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8258089","machine learning system;machine learning automation;machine learning infrastructure","Data models;Engines;Libraries;Real-time systems;Predictive models;Computational modeling;Tools","","2","","9","IEEE","15 Jan 2018","","","IEEE","IEEE Conferences"
"Pipekit: A Deployment Tool with Advanced Scheduling and Inter-Service Communication for Multi-Tier Applications","P. Chico de Guzmán; F. Gorostiaga; C. Sánchez","IMDEA Software Institute, Spain; IMDEA Software Institute, Spain; IMDEA Software Institute, Spain",2018 IEEE International Conference on Web Services (ICWS),"6 Sep 2018","2018","","","379","382","Modern cloud applications are based on microservice architectures. The deployment of these microservice based applications often requires that every constituent service starts after all its dependencies are configured and running properly. It is also common that these dependencies generate dynamic data that needs to be supplied to other services too at starting time. More complex scenarios require additionally interchanging data in other phases of the microservices lifecycle. One alternative to solve these dependencies is to describe the deployment of microservice applications manually—using scripts—which allows IT operators to precisely define when a service is ready to start serving other components. However, synchronization by scripting is tedious, error prone and hard to maintain. Other solutions offer specific languages to describe service dependencies, along with tool support that interpret scripts in these languages to take care of starting services in the proper order. These tools are either very rich but complex to use, or fail in providing sophisticated ways to describe what it means for a service to be ready. Moreover, the communication layer between services, if supplied, is based on intermediate entities and non-trivial network protocols. This paper proposes pipekit as a solution, by offering a container orchestration language which focuses on simplicity (pipekit is similar to Docker Compose) and is equipped with directives to define when a service is ready. The pipekit tool provides a communication layer for moving data between services, implemented using shared storage. This shared storage provides a very simple interface to move artifacts between services, and greatly simplifies the synchronization logic of pipekit by using semaphores at the file system level.","","978-1-5386-7247-1","10.1109/ICWS.2018.00066","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8456383","orchestration;microservices;deployment;syncronization","Databases;Tools;Containers;Synchronization;Pipelines;Software;Protocols","","2","","13","IEEE","6 Sep 2018","","","IEEE","IEEE Conferences"
"A Distributed Peer to Peer Identity and Access Management for the Osmotic Computing","C. Sicari; A. Catalfamo; A. Galletta; M. Villari","MIFT Department, University of Messina, Messina, Italy; MIFT Department, University of Messina, Messina, Italy; MIFT Department, University of Messina, Messina, Italy; MIFT Department, University of Messina, Messina, Italy","2022 22nd IEEE International Symposium on Cluster, Cloud and Internet Computing (CCGrid)","19 Jul 2022","2022","","","775","781","Nowadays Osmotic Computing is emerging as one of the paradigms used to guarantee the Cloud Continuum, and this popularity is strictly related to the capacity to embrace inside it some hot topics like containers, microservices, orchestration and Function as a Service (FaaS). The Osmotic principle is quite simple, it aims to create a federated heterogeneous infrastructure, where an application's components can smoothly move following a concentration rule. In this work, we aim to solve two big constraints of Osmotic Computing related to the incapacity to manage dynamic access rules for accessing the applications inside the Osmotic Infrastructure and the incapacity to keep alive and secure the access to these applications even in presence of network disconnections. For overcoming these limits we designed and implemented a new Osmotic component, that acts as an eventually consistent distributed peer to peer access management system. This new component is used to keep a local Identity and Access Manager (IAM) that permits at any time to access the resource available in an Osmotic node and to update the access rules that allow or deny access to hosted applications. This component has been already integrated inside a Kubernetes based Osmotic Infrastructure and we presented two typical use cases where it can be exploited.","","978-1-6654-9956-9","10.1109/CCGrid54584.2022.00091","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9825999","osmotic computing;security;identity and access control;smart city","Cloud computing;Urban areas;Microservice architectures;FAA;Containers;Peer-to-peer computing","","2","","18","IEEE","19 Jul 2022","","","IEEE","IEEE Conferences"
"A Comparative Performance Analysis and Cost Efficiency between AWS and GCP Services in Cloud-Based Software Development","D. J. Arrizki; S. A. Kosim; U. L. Yuhana","Department of Informatics, Institut Teknologi Sepuluh Nopember, Surabaya, Indonesia; Department of Informatics, Institut Teknologi Sepuluh Nopember, Surabaya, Indonesia; Department of Informatics, Institut Teknologi Sepuluh Nopember, Surabaya, Indonesia",2024 2nd International Conference on Software Engineering and Information Technology (ICoSEIT),"16 Apr 2024","2024","","","149","154","In an era when cloud technology has become increasingly integrated into projects and companies, effective cost management of cloud-related costs has become critical. This study emphasizes the critical need for cost minimization while maintaining high availability performance on two key cloud platforms, Amazon Web Services (AWS) and Google Cloud Platform (GCP). The issue is establishing a careful balance between cost expenditure and maintaining intense performance levels, which requires quick decision-making. While earlier studies have attempted to compare AWS and GCP, they have primarily focused on performance metrics, leaving a significant gap in cost-related comparisons. The study’s findings include a detailed analysis and evaluation of the performance and associated costs incurred in AWS and GCP. After experimenting, we highlight that AWS outperforms GCP regarding average performance. However, the cost aspect depends on the number of instances generated to handle incoming requests, introducing variability to the cost outcomes.","","979-8-3503-1750-3","10.1109/ICoSEIT60086.2024.10497497","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10497497","amazon web services;cloud cost assessment;cloud performance analysis;high availability infrastructure;google cloud platform","Performance evaluation;Cloud computing;Costs;Web services;Microservice architectures;Minimization;Software","","","","16","IEEE","16 Apr 2024","","","IEEE","IEEE Conferences"
"OpenStack-Based Highly Scalable IoT/M2M Platforms","D. de la Bastida; F. J. Lin","EECS International Graduate Program, National Chiao Tung University, Hsinchu City, Taiwan; Department of Computer Science, National Chiao Tung University, Hsinchu City, Taiwan","2017 IEEE International Conference on Internet of Things (iThings) and IEEE Green Computing and Communications (GreenCom) and IEEE Cyber, Physical and Social Computing (CPSCom) and IEEE Smart Data (SmartData)","1 Feb 2018","2017","","","711","718","The IoT/M2M platforms are emerging to provide a common service layer for various types of new IoT applications. It is foreseen billions of IoT/M2M devices will soon be connected to those IoT/M2M platforms hosted in the cloud. In this research we propose a highly scalable OpenStack-based architecture for IoT/M2M platforms. Our unique contribution consists of leveraging the advanced functionalities of OpenStack to introduce a master node specifically designed for IoT/M2M scalability in the cloud and a load balancing queue node cooperating with the master node for fair distribution of incoming traffic among platform nodes. Using four different types of IoT/M2M applications: smart meter, Bluetooth tags, eHealth, and video, we show that compared to LBAAS and Heat that are OpenStack native load balancing and scalability functions, in most cases our proposed system is capable of achieving the fastest response time and the lowest computational cost with acceptable tradeoff of more energy consumption.","","978-1-5386-3066-2","10.1109/iThings-GreenCom-CPSCom-SmartData.2017.110","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8276829","Cloud Computing;Internet of Things;Machine to Machine communications;Scalability;OpenStack","Heating systems;Internet of Things;Conferences;Green computing;Social computing;Handheld computers;Cloud computing","","7","","25","IEEE","1 Feb 2018","","","IEEE","IEEE Conferences"
"CANON: Complex Analytics of Network of Networks for Modeling Adversarial Activities","S. Roach; C. Ni; A. Kopylov; T. -C. Lu; J. Xu; S. Zhang; B. Du; D. Zhou; J. Wu; L. Liu; Y. Yan; J. He; H. Tong","HRL Laboratories, LLC; HRL Laboratories, LLC; HRL Laboratories, LLC; HRL Laboratories, LLC; HRL Laboratories, LLC; University of Illinois, Urbana-Champaign; University of Illinois, Urbana-Champaign; University of Illinois, Urbana-Champaign; University of Illinois, Urbana-Champaign; University of Illinois, Urbana-Champaign; University of Illinois, Urbana-Champaign; University of Illinois, Urbana-Champaign; University of Illinois, Urbana-Champaign",2020 IEEE International Conference on Big Data (Big Data),"19 Mar 2021","2020","","","1634","1643","Networks are natural representations in modeling adversarial activities, such as smuggling, human trafficking, and illegal arms dealing. However, such activities are often covert and embedded across multiple domains and sources. They are generally not detectable and recognizable from the perspective of an isolated network, and only become apparent when multiple networks are analyzed in a unified m anner. T o t his e nd, we propose Complex Analytics of Network of Networks (CANON), a mathematical and computational framework for modeling adversarial activities from large-scale, multi-sourced data inputs. Central to our framework is a network-of-networks model, where nodes and edges can be defined across different domains and at multiple resolutions. Based on this model, we address the key challenges in modeling adversarial activities via four technical components, including optimization-based network alignment, network embedding and conditioning, approximate subgraph matching, and investigative subgraph discovery.In this paper, we describe the design and implementation of the individual components as well as integrating these components into a unified system using a modular microservice architecture. Extensive experiments have been conducted in both synthetics and real-world datasets to demonstrate the effectiveness of our proposed system under the DARPA Modeling Adversarial Activity (MAA) program.","","978-1-7281-6251-5","10.1109/BigData50022.2020.9378258","United States Air Force; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9378258","Algorithms;Computer Aided Analysis;Computers and Information Processing","Analytical models;Uncertainty;Computational modeling;Scalability;Merging;Big Data;Mathematical model","","1","","32","IEEE","19 Mar 2021","","","IEEE","IEEE Conferences"
"Unattended Deployment of Enabling Platforms for Cloud-Based Applications","S. Panica; D. Petcu","Institute e-Austria Timişoara, West University of Timişoara, Romania; Institute e-Austria Timişoara, West University of Timişoara, Romania",2016 30th International Conference on Advanced Information Networking and Applications Workshops (WAINA),"19 May 2016","2016","","","144","149","The deployment of applications able to consume cloud infrastructure services is currently a tedious process especially when it should be often repeated in the application developing phase. We present a technical solution that simplifies the deployment process, as being almost fully automated. Its integration as a module of an open-source platform for enforcing security controls by its users is further discussed.","","978-1-5090-2461-2","10.1109/WAINA.2016.170","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7471188","cloud computing;unattended deployment;enabling platform;cloud applications","Cloud computing;Security;Operating systems;Servers;Computer architecture;Scalability;Context","","","","36","IEEE","19 May 2016","","","IEEE","IEEE Conferences"
"Collaboration Mechanisms for IoT Platform Federations Fostering Organizational Interoperability","I. P. Žarko; J. Iranzo; C. Ruggenthaler; J. A. S. Murillo; J. Garcia; P. Skočir; S. Soursos","University of Zagreb, Faculty of Electrical Engineering and Computing, Croatia; ATOS Spain SA, Spain; AIT Austrian Institute of Technology GmbH, Austria; ATOS Spain SA, Spain; Ubiwhere, Portugal; University of Zagreb, Faculty of Electrical Engineering and Computing, Croatia; Intracom SA Telecom Solutions, Greece",2018 Global Internet of Things Summit (GIoTS),"15 Nov 2018","2018","","","1","6","The Internet of Things (IoT) is faced with a plethora of platforms which are built and operated as siloed solutions. However, the lack of interoperability and collaboration between platforms will negatively influence their adaptability to support future business cases targeting large-scale and cross-domain IoT deployments. While syntactic and semantic interoperability,as a prerequisite for platform cooperation, has been widely addressed by standardization and research actions, organizational interoperability enabling direct and business-driven interactions between IoT platform owners has so far not been in focus. In this paper we present the interoperability approach pursued by the project symbIoTe that implements a flexible interoperability framework, and put forward its solution for organizational interoperability offering decentralized and secure interworking between IoT platforms--IoT-platform federations. Three main collaboration mechanisms are introduced and elaborated: management of Service Level Agreements (SLA) between federated platforms, multi-level trust and reputation management, anda bartering mechanism for fair sharing of federated resources. The aforementioned mechanisms are put in place to foster decentralized platform collaboration which has higher potential to be adopted by platform owners compared to centralized approaches.","","978-1-5386-6451-3","10.1109/GIOTS.2018.8534547","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8534547","","Interoperability;Semantics;Collaboration;Ontologies;Internet of Things;Standardization;Sensors","","3","","18","IEEE","15 Nov 2018","","","IEEE","IEEE Conferences"
"A Case Study in Computational Caching Microservices for HPC","J. Jenkins; G. Shipman; J. Mohd-Yusof; K. Barros; P. Carns; R. Ross",Argonne National Laboratory; Los Alamos National Laboratory; Los Alamos National Laboratory; Los Alamos National Laboratory; Argonne National Laboratory; Argonne National Laboratory,2017 IEEE International Parallel and Distributed Processing Symposium Workshops (IPDPSW),"3 Jul 2017","2017","","","1309","1316","A case study is presented that provides computation caching (memoization) through a microservice architecture to high-performance computing (HPC) applications, particularly the ExMatEx proxy application CoEVP (Co-designed Embedded ViscoPlasticity Scale-bridging). CoEVP represents a class of multiscale physics methods in which inexpensive coarse-scale models are combined with expensive fine-scale models to simulate physical phenomena scalably across multiple time and length scales. Recently, CoEVP has employed interpolation based on previously executed fine-scale models in order to reduce the number of fine-scale evaluations needed to advance the simulation. Building on this work, we envision that distributed microservices composed to provide new capabilities to large-scale parallel applications can be an important component in simulating ever-larger systems at ever-greater fidelities. We explore three aspects of a microservice composition for interpolation-based memoization in our study. First, we present a cost assessment of CoEVP's current fine-scale modeling and interpolation approach. Second, we present an alternative interpolation strategy in which interpolation models are directly constructed on demand from previous fine-scale evaluations: a ""database of points"" rather than a ""database of models."" Third, we evaluate the characteristics of the two approaches with and without cross-process sharing of database entries. Lessons learned from the study are used to inform designs for future work in developing distributed, large-scale memoization services for HPC.","","978-1-5386-3408-0","10.1109/IPDPSW.2017.40","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7965189","","Distributed processing;Conferences","","6","","27","IEEE","3 Jul 2017","","","IEEE","IEEE Conferences"
"AI-GeneSI: Exploiting generative AI for autonomous generation of the southbound interface in the IoT","A. Lombardo; G. Morabito; S. Quattropani; C. Ricci; M. Siino; I. Tinnirello","CNIT and Department of Electrical, Electronics and Informatics Engineering (DIEEI), University of Catania, Catania, Italy; CNIT and Department of Electrical, Electronics and Informatics Engineering (DIEEI), University of Catania, Catania, Italy; CNIT and Department of Electrical, Electronics and Informatics Engineering (DIEEI), University of Catania, Catania, Italy; CNIT and Department of Electrical, Electronics and Informatics Engineering (DIEEI), University of Catania, Catania, Italy; CNIT and Department of Electrical, Electronics and Informatics Engineering (DIEEI), University of Catania, Catania, Italy; Department of Engineering (DI), University of Palermo, Palermo, Italy",2024 IEEE 10th World Forum on Internet of Things (WF-IoT),"30 Dec 2024","2024","","","1","7","Virtual objects, which are representations in the digital world of physical entities, uses the data collected by one or several sensor nodes to operate. To overcome the diversity and heterogeneity of protocols implemented by different sensor nodes and the way in which sensor data is represented, it is convenient to exploit appropriate components referred to as “southbound interfaces” in this paper. The objective of the southbound interface is to convert the communication protocols implemented by sensor nodes and virtual objects and to harmonize data representations. The implementation of the southbound interfaces is not a complex task, however it is extremely specific of the current setting, which turns in low reusability of the code, and is time-consuming. In this paper, a methodology named AI-GeneSI is proposed to exploit Large Language Models (LLM)s to generate the code to communicate with the southbound interface. Such code is utilized to create and deploy a microservice which implements the southbound interface functions. A prototype of the proposed methodology has been implemented to demonstrate the feasibility of the proposed approach.","2768-1734","979-8-3503-7301-1","10.1109/WF-IoT62078.2024.10811300","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10811300","","Performance evaluation;Codes;Protocols;Computational modeling;Semantics;Prototypes;Microservice architectures;Data models;Internet of Things;Servers","","","","18","IEEE","30 Dec 2024","","","IEEE","IEEE Conferences"
"1st International Workshop on Essence in Education & Training (WEE&T 2020)","L. F. Castro; K. M. L. Cooper; A. N. Duc; J. Pieper; M. Striewe","Faculty of Engineering, University of Quindío, Quindío, Colombia; Independent Scholar, Kelowna, Canada; USN School of Business, University of South Eastern Norway, Bø, Norway; Faculty of Electrical Engineering and Computer Science, IACS University of Applied Sciences Stralsund, Germany; paluno – The Ruhr Institute for Software Technology, University of Duisburg-Essen, Essen, Germany",2020 IEEE 32nd Conference on Software Engineering Education and Training (CSEE&T),"14 Oct 2020","2020","","","1","2","The workshop connects to the central theme “Educating for the Future” of CSEE&T 2020 and thus explores opportunities to improve Software Engineering education and training by using Essence. Essence, an OMG Standard, delivers essential, universal elements found in all Software Engineering (SE) endeavours and a language to describe and extend these elements and their use in concrete practices to tailor SE methods to teams' needs. Its Kernel separates the stable What and Why from the more adaptable How. That way, it provides an essential thinking framework facilitating the adoption and customization of practices and methods. As such, it supports multiple ways of educating SE students as well as training practitioners for the future. The first deployments of Essence in industry and academic courses around the globe show promising results. But since it is an entirely new way to think about SE practices, methods, and their building blocks—it requires some effort and thought to dive into the standard. This workshop facilitates the adoption by sharing experiences, best practices, and lessons learned.","2377-570X","978-1-7281-6807-4","10.1109/CSEET49119.2020.9206202","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9206202","SEMAT;Essence;software engineering;software process;SE methods;SE practices;education;training","Conferences;Software engineering;Training;Kernel;Games","","","","8","IEEE","14 Oct 2020","","","IEEE","IEEE Conferences"
