"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Wideband Predistortion Technique With Dual-Parallel Schottky Diodes for Low Power RoF Systems","H. -S. Kim; J. -S. Lee; B. -H. Son; S. -J. Jeon; S. -H. Hong; Y. -J. Kim; K. -J. Kim; Y. -W. Choi","Department of Electrical and Electronics Engineering, Advanced Photonics Laboratory (APL), Chung-Ang University, Seoul, Republic of Korea; Department of Electrical and Electronics Engineering, Advanced Photonics Laboratory (APL), Chung-Ang University, Seoul, Republic of Korea; Honam Research Center, Electronics and Telecommunications Research Institute, Gwangju, South Korea; Department of Electrical and Electronics Engineering, Advanced Photonics Laboratory (APL), Chung-Ang University, Seoul, Republic of Korea; Department of Electrical and Electronics Engineering, Advanced Photonics Laboratory (APL), Chung-Ang University, Seoul, Republic of Korea; Department of Electrical and Electronics Engineering, Advanced Photonics Laboratory (APL), Chung-Ang University, Seoul, Republic of Korea; SYSFORM, Seoul, South Korea; Department of Electrical and Electronics Engineering, Advanced Photonics Laboratory (APL), Chung-Ang University, Seoul, Republic of Korea",IEEE Photonics Technology Letters,"10 May 2021","2021","33","11","569","572","Radio-over-fiber (RoF)-based front haul architecture has attracted considerable attention for fifth-generation (5G) cellular systems because of its cost effectiveness, however, it is susceptible to harmonic frequency distortion and intermodulation products (IMs) arising from the nonlinearity of the laser diode. To overcome this limitation, an asymmetric electrical predistortion method, using a single Schottky diode with nonlinear characteristics similar to those of a laser diode, was previously proposed. However, its asymmetric structure causes a phase mismatch, which limits the system bandwidth. In this study, we propose an enhanced electrical predistortion technique using dual-parallel Schottky diode blocks. The proposed technique was validated by experiments involving an IM3 drop of approximately 27 dB, and by using identical dual Schottky diode blocks, the phase mismatch in the previously proposed method is completely eliminated. Thus, the applicable bandwidth is extended to 1.8 GHz. This technique can be used to improve the linearity and increase the bandwidth of RoF systems. Additionally, the simple structure is attractive for low-power applications.","1941-0174","","10.1109/LPT.2021.3076188","Basic Science Research Program through the National Research Foundation of Korea (NRF) by the Ministry of Education(grant numbers:NRF-2018 R1D1A1B07048145); Chung-Ang University Research Scholarship; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9417191","Predistortion;radio over fiber systems;Schottky diode;nonlinearity;third-order intermodulation","Schottky diodes;Bandwidth;Predistortion;Diode lasers;Optical modulation;Optical distortion;Fiber nonlinear optics","","3","","20","IEEE","28 Apr 2021","","","IEEE","IEEE Journals"
"Prognostics for Electromagnetic Relays Using Deep Learning","L. Kirschbaum; V. Robu; J. Swingler; D. Flynn","Smart-Systems Group, School of Engineering and Physical Science, Heriot-Watt University, Edinburgh, U.K; CWI, Dutch National Research Institute for Mathematics and Computer Science, Intelligent and Autonomous Systems, Amsterdam, XG, The Netherlands; Smart-Systems Group, School of Engineering and Physical Science, Heriot-Watt University, Edinburgh, U.K; Smart-Systems Group, School of Engineering and Physical Science, Heriot-Watt University, Edinburgh, U.K",IEEE Access,"17 Jan 2022","2022","10","","4861","4895","Electromagnetic Relays (Electromagnetic Relay (EMR)s) are omnipresent in electrical systems, ranging from mass-produced consumer products to highly specialised, safety-critical industrial systems. Our detailed literature review focused on EMR reliability highlighting the methods used to estimate the State of Health or the Remaining Useful Life emphasises the limited analysis and understanding of expressive EMR degradation indicators, as well as accessibility and use of EMR life cycle data sets. Prioritising these open challenges, a deep learning pipeline is presented in a prognostic context termed Electromagnetic Relay Useful Actuation Pipeline (EMRUA). Leveraging the attributes of causal convolution, a Temporal Convolutional Network (TCN) based architecture integrates an arbitrary long sequence of multiple features to produce a remaining useful switching actuations forecast. These features are extracted from raw, high volume life cycle data sets, namely EMR switching data (Contact-Voltage, Contact-Current). Monte-Carlo Dropout is utilised to estimate uncertainty during inference. The TCN hyperparameter space, as well as various methods to select and analyse long sequences of multivariate time series data are investigated. Subsequently, our results demonstrate improvements using the developed statistical feature-set over traditional, time-based features, commonly found in literature. EMRUA achieves an average forecasting mean absolute percentage error of ±12 % over the course of the entire EMR life.","2169-3536","","10.1109/ACCESS.2022.3140645","Engineering and Physical Sciences Research Council (EPSRC) Centre for Doctoral Training in Embedded Intelligence, U.K.(grant numbers:EP/L014998/1); Baker Hughes; Lloyds Register Foundation(grant numbers:AtRI100015); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9671352","Electromagnetic relay;prognostics;prognostics and health management;predictive maintenance;remaining useful life;artificial intelligence;deep learning;temporal convolutional networks;Monte-Carlo dropout","Relays;Estimation;Electromagnetics;Uncertainty;Switches;Reliability;Prognostics and health management","","7","","142","CCBY","6 Jan 2022","","","IEEE","IEEE Journals"
"Impact of SMOTE on Imbalanced Text Features for Toxic Comments Classification Using RVVC Model","V. Rupapara; F. Rustam; H. F. Shahzad; A. Mehmood; I. Ashraf; G. S. Choi","School of Computing and Information Sciences, Florida International University, Miami, FL, USA; Department of Computer Science, Khwaja Fareed University of Engineering and Information Technology, Rahim Yar Khan, Pakistan; Department of Computer Science, Khwaja Fareed University of Engineering and Information Technology, Rahim Yar Khan, Pakistan; Department of Computer Science and Information Technology, The Islamia University of Bahawalpur, Bahawalpur, Pakistan; Department of Information and Communication Engineering, Yeungnam University, Gyeongsan, South Korea; Department of Information and Communication Engineering, Yeungnam University, Gyeongsan, South Korea",IEEE Access,"2 Jun 2021","2021","9","","78621","78634","Social media platforms and microblogging websites have gained accelerated popularity during the past few years. These platforms are used for expressing views and opinions about products, personalities, and events. Often during discussions and debates, fights take place on social media platforms which involves using rude, disrespectful, and hateful comments called toxic comments. The identification of toxic comments has been regarded as an essential element for social media platforms. This study introduces an ensemble approach, called regression vector voting classifier (RVVC), to identify the toxic comments on social media platforms. The ensemble merges the logistic regression and support vector classifier under soft voting criteria. Several experiments are performed on the imbalanced and balanced dataset to analyze the performance of the proposed approach. For data balance, the synthetic minority oversampling technique (SMOTE) is used on the imbalanced dataset. Furthermore, two feature extraction approaches are utilized to investigate their suitability such as term frequency-inverse document frequency (TF-IDF) and bag-of-words (BoW). The performance of the proposed approach is compared with several machine learning classifiers using accuracy, precision, recall, and F1-score. Results suggest that RVVC outperforms all other individual models when TF-IDF features are used with SMOTE balanced dataset and achieves an accuracy of 0.97.","2169-3536","","10.1109/ACCESS.2021.3083638","Basic Science Research Program through the National Research Foundation of Korea (NRF) funded by the Ministry of Education(grant numbers:NRF-2019R1A2C1006159); Ministry of Science and ICT (MSIT), South Korea, through the Information Technology Research Center (ITRC) support program supervised by the Institute for Information and communications Technology Promotion (IITP)(grant numbers:IITP-2021-2016-0-00313); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9440474","Toxic comments classification;ensemble classifier;synthetic minority oversampling technique;TF-IDF;BoW;text classification;data re-sampling","Social networking (online);Support vector machines;Blogs;Feature extraction;Deep learning;Machine learning;Logistics","","112","","51","CCBY","25 May 2021","","","IEEE","IEEE Journals"
"Blockchain for the Internet of Vehicles Towards Intelligent Transportation Systems: A Survey","M. B. Mollah; J. Zhao; D. Niyato; Y. L. Guan; C. Yuen; S. Sun; K. -Y. Lam; L. H. Koh","School of Computer Science and Engineering, Nanyang Technological University, Singapore; School of Computer Science and Engineering, Nanyang Technological University, Singapore; School of Computer Science and Engineering, Nanyang Technological University, Singapore; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; Engineering Product Development Pillar, Singapore University of Technology and Design, Singapore; Institute for Infocomm Research, Agency for Science, Technology and Research, Singapore; School of Computer Science and Engineering, Nanyang Technological University, Singapore; Energy Research Institute, Nanyang Technological University, Singapore",IEEE Internet of Things Journal,"5 Mar 2021","2021","8","6","4157","4185","Internet of Vehicles (IoV) is an emerging concept that is believed to help realize the vision of intelligent transportation systems (ITSs). IoV has become an important research area of impactful applications in recent years due to the rapid advancements in vehicular technologies, high throughput satellite communication, the Internet of Things, and cyber-physical systems. IoV enables the integration of smart vehicles with the Internet and system components attributing to their environments, such as public infrastructures, sensors, computing nodes, pedestrians, and other vehicles. By allowing the development of a common information exchange platform between vehicles and heterogeneous vehicular networks, this integration aims to create a better environment and public space for the people as well as to enhance safety for all road users. Being a participatory data exchange and storage, the underlying information exchange platform of IoV needs to be secure, transparent, and immutable in order to achieve the intended objectives of ITS. In this connection, the adoption of blockchain as a system platform for supporting the information exchange needs of IoV has been explored. Due to their decentralized and immutable nature, IoV applications enabled by blockchain are believed to have a number of desirable properties, such as decentralization, security, transparency, immutability, and automation. In this article, we present a contemporary survey on the latest advancement in blockchain for IoV. Particularly, we highlight the different application scenarios of IoV after carefully reviewing the recent literature. We also investigate several key challenges where blockchain is applied in IoV. Furthermore, we present the future opportunities and explore further research directions of IoV as a key enabler of ITS.","2327-4662","","10.1109/JIOT.2020.3028368","Nanyang Technological University (NTU) Startup Grant; Alibaba-NTU Singapore Joint Research Institute (JRI); Ministry of Education Singapore Academic Research Fund(grant numbers:Tier 1 RG128/18,Tier 1 RG115/19,Tier 1 RT07/19,Tier 1 RT01/19,RG24/20,Tier 2 MOE2019-T2-1-176); NTU-WASP Joint Project; Singapore National Research Foundation (NRF) under its Strategic Capability Research Centres Funding Initiative: Strategic Centre for Research in Privacy-Preserving Technologies and Systems; Energy Research Institute @NTU; Singapore NRF National Satellite of Excellence, Design Science and Technology for Secure Critical Infrastructure NSoE(grant numbers:DeSTSCI2019-0012); AI Singapore 100 Experiments (100E) Programme; NTU Project for Large Vertical Take-Off and Landing Research Platform; NRF, Singapore, under Singapore Energy Market Authority, Energy Resilience(grant numbers:NRF2017EWT-EP003-041); Singapore NRF(grant numbers:NRF2015-NRF-ISF001-2277); Singapore NRF National Satellite of Excellence, Design Science and Technology for Secure Critical Infrastructure NSoE(grant numbers:DeST-SCI2019-0007); A*STAR-NTU-SUTD Joint Research Grant on Artificial Intelligence for the Future of Manufacturing(grant numbers:RGANS1906); Wallenberg AI, Autonomous Systems and Software Program and Nanyang Technological University(grant numbers:M4082187 (4080)); Singapore Ministry of Education (MOE)(grant numbers:Tier 1 (RG16/20)); Alibaba Group through Alibaba Innovative Research Program; Alibaba-NTU Singapore Joint Research Institute; A*STAR under its RIE2020 Advanced Manufacturing and Engineering Industry Alignment Fund—Prepositioning(grant numbers:A19D6a0053); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9211724","Blockchain;connected vehicles;intelligent transportation system (ITS);Internet of Things (IoT);Internet of Vehicles (IoV);security;smart transportation;smart vehicle","Blockchain;Internet of Things;Computer architecture;Cryptography;Edge computing;Intelligent transportation systems","","277","","127","IEEE","2 Oct 2020","","","IEEE","IEEE Journals"
"SQ-Swin: Siamese Quadratic Swin Transformer for Lettuce Browning Prediction","D. Wang; B. Zhang; Y. Xu; Y. Luo; H. Yu","Department of Electrical and Computer Engineering, University of Massachusetts at Lowell, Lowell, MA, USA; Department of Food Science and Human Nutrition, University of Florida, Gainesville, FL, USA; Department of Electrical and Computer Engineering, University of Massachusetts at Lowell, Lowell, MA, USA; United States Department of Agriculture, Food Quality Laboratory/Environmental Microbial and Food Safety Laboratory, Agricultural Research Service, Beltsville, MD, USA; Department of Electrical and Computer Engineering, University of Massachusetts at Lowell, Lowell, MA, USA",IEEE Access,"21 Nov 2023","2023","11","","128724","128735","Enzymatic browning is a major quality defect of packaged “ready-to-eat” fresh-cut lettuce salads. While there have been many research and breeding efforts to counter this problem, progress is hindered by the lack of a technology to identify and quantify browning rapidly, objectively, and reliably. Here, we report a deep learning model for lettuce browning score prediction. To the best of our knowledge, it is the first-of-its-kind on deep learning for lettuce browning prediction using a Siamese Quadratic Swin (SQ-Swin) transformer with several highlights. First, our model includes quadratic features in the transformer model which is more powerful to incorporate real world representations than the linear transformer. Second, a multi-scale training strategy is employed to augment the data and explore more of the inherent self-similarity of the lettuce images. Third, the proposed model uses a siamese architecture which learns the inter-relations among the limited training samples. Fourth, the model is pretrained on the ImageNet and then trained with the reptile meta-learning algorithm to learn higher-order gradients than a regular one. Experiment results on the fresh-cut lettuce datasets show that the proposed SQ-Swin outperforms the traditional methods and other deep learning-based backbones.","2169-3536","","10.1109/ACCESS.2023.3332488","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10316294","Lettuce;enzymatic browning;transformer;quadratic;siamese model;reptile","Transformers;Neurons;Task analysis;Feature extraction;Computational modeling;Training;Visualization;Crops;Agricultural products;Predictive models;Product delivery","","2","","72","CCBY","13 Nov 2023","","","IEEE","IEEE Journals"
"Next Generation Auto-Identification and Traceability Technologies for Industry 5.0: A Methodology and Practical Use Case for the Shipbuilding Industry","P. Fraga-Lamas; J. Varela-Barbeito; T. M. Fernández-Caramés","Department of Computer Engineering, Centro de Investigación CITIC, Universidade da Coruña, A Coruña, Spain; Navantia S. A., Ferrol, Spain; Department of Computer Engineering, Centro de Investigación CITIC, Universidade da Coruña, A Coruña, Spain",IEEE Access,"20 Oct 2021","2021","9","","140700","140730","Industry 5.0 follows the steps of the Industry 4.0 paradigm and seeks for revolutionizing the way industries operate. In fact, Industry 5.0 focuses on research and innovation to support industrial production sustainability and place the well-being of industrial workers at the center of the production process. Thus, Industry 5.0 relies on three pillars: it is human-centric, it encourages sustainability and it is aimed at developing resilience against disruptions. Such core aspects cannot be fully achieved without a transparent end-to-end human-centered traceability throughout the value chain. As a consequence, Auto-Identification (Auto-ID) technologies play a key role, since they are able to provide automated item recognition, positioning and tracking without human intervention or in cooperation with industrial operators. Although the most popular Auto-ID technologies provide a certain degree of security and productivity, there are still open challenges for future Industry 5.0 factories. This article analyzes and evaluates the Auto-ID landscape and delivers a holistic perspective and understanding of the most popular and the latest technologies, looking for solutions that cope with harsh, diverse and complex industrial scenarios. In addition, it describes a methodology for selecting Auto-ID technologies for Industry 5.0 factories. Such a methodology is applied to a specific use case of the shipbuilding industry that requires identifying the main components of a ship during its construction and repair. To validate the outcomes of the methodology, a practical evaluation of passive and active UHF RFID tags was performed in an Offshore Patrol Vessel (OPV) under construction, showing that a careful selection and evaluation of the tags enables product identification and tracking even in areas with a very high density of metallic objects. As a result, this article serves as a useful guide for industrial stakeholders, including future developers and managers that seek for deploying identification and traceability technologies in Industry 5.0 scenarios.","2169-3536","","10.1109/ACCESS.2021.3119775","Auto-Identification for Intelligent Products Research Line of the Navantia-Universidade da Coruña Joint Research Unit(grant numbers:IN853B-2018/02); Centro de Investigación de Galicia ‘‘CITIC,’’ funded by Xunta de Galicia and the European Union (European Regional Development Fund-Galicia 2014–2020 Program)(grant numbers:ED431G 2019/01); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9568924","Auto-ID;traceability;Industry 5.0;Industry 4.0;shipbuilding;shipyard;UHF RFID","Industries;Wireless communication;Marine vehicles;Shipbuilding industry;Production facilities;Radiofrequency identification;Industrial Internet of Things","","50","","184","CCBY","13 Oct 2021","","","IEEE","IEEE Journals"
"Quaternion Factorization Machines: A Lightweight Solution to Intricate Feature Interaction Modeling","T. Chen; H. Yin; X. Zhang; Z. Huang; Y. Wang; M. Wang","School of Information Technology and Electrical Engineering, The University of Queensland, Brisbane, QLD, Australia; School of Information Technology and Electrical Engineering, The University of Queensland, Brisbane, QLD, Australia; College of Engineering, University of Notre Dame, Notre Dame, IN, USA; School of Information Technology and Electrical Engineering, The University of Queensland, Brisbane, QLD, Australia; Key Laboratory of Knowledge Engineering with Big Data, Ministry of Education and School of Computer Science and Information Engineering, Hefei University of Technology, Hefei, China; Key Laboratory of Knowledge Engineering with Big Data, Ministry of Education and School of Computer Science and Information Engineering, Hefei University of Technology, Hefei, China",IEEE Transactions on Neural Networks and Learning Systems,"4 Aug 2023","2023","34","8","4345","4358","Due to the sparsity of available features in web-scale predictive analytics, combinatorial features become a crucial means for deriving accurate predictions. As a well-established approach, a factorization machine (FM) is capable of automatically learning high-order interactions among features to make predictions without the need for manual feature engineering. With the prominent development of deep neural networks (DNNs), there is a recent and ongoing trend of enhancing the expressiveness of FM-based models with DNNs. However, though better results are obtained with DNN-based FM variants, such performance gain is paid off by an enormous amount (usually millions) of excessive model parameters on top of the plain FM. Consequently, the heavy parameterization impedes the real-life practicality of those deep models, especially efficient deployment on resource-constrained Internet of Things (IoT) and edge devices. In this article, we move beyond the traditional real space where most deep FM-based models are defined and seek solutions from quaternion representations within the hypercomplex space. Specifically, we propose the quaternion factorization machine (QFM) and quaternion neural factorization machine (QNFM), which are two novel lightweight and memory-efficient quaternion-valued models for sparse predictive analytics. By introducing a brand new take on FM-based models with the notion of quaternion algebra, our models not only enable expressive inter-component feature interactions but also significantly reduce the parameter size due to lower degrees of freedom in the hypercomplex Hamilton product compared with real-valued matrix multiplication. Extensive experimental results on three large-scale datasets demonstrate that QFM achieves 4.36% performance improvement over the plain FM without introducing any extra parameters, while QNFM outperforms all baselines with up to two magnitudes’ parameter size reduction in comparison to state-of-the-art peer methods.","2162-2388","","10.1109/TNNLS.2021.3118706","Australian Research Council(grant numbers:DP190101985,FT210100624); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9580543","Factorization machines (FMs);predictive analytics;quaternion representations","Quaternions;Frequency modulation;Predictive models;Predictive analytics;Computational modeling;Task analysis;Internet of Things","","3","","61","IEEE","19 Oct 2021","","","IEEE","IEEE Journals"
"A Flexible NTT-Based Multiplier for Post-Quantum Cryptography","K. Koleci; P. Mazzetti; M. Martina; G. Masera","Department of Electronics and Telecommunications, Politecnico di Torino, Torino, Italy; Department of Electronics and Telecommunications, Politecnico di Torino, Torino, Italy; Department of Electronics and Telecommunications, Politecnico di Torino, Torino, Italy; Department of Electronics and Telecommunications, Politecnico di Torino, Torino, Italy",IEEE Access,"12 Jan 2023","2023","11","","3338","3351","In this work an NTT-based (Number Theoretic Transform) multiplier for code-based Post-Quantum Cryptography (PQC) is presented, supporting Quasi Cyclic Low/Moderate-Density Parity-Check (QC LDPC/MDPC) codes. The cyclic matrix product, which is the fundamental operation required in this application, is treated as a polynomial product and adapted to the specific case of QC-MDPC codes proposed for Round 3 and 4 in the National Institute of Standards and Technology (NIST) competition for PQC. The multiplier is a fundamental component in both encryption and decryption, and the proposed solution leads to a flexible NTT-based multiplier, which can efficiently handle all types of required products, where the vectors have a length ≈104 and can be moderately sparse. The proposed architecture is implemented using both Field Programmable Gate Array (FPGA) and Application Specific Integrated Circuit (ASIC) technologies and, when compared with the best published results, it features a 10 times reduction of the encryption times with the area increased by 3 times. The proposed multiplier, incorporated in the encryption and decryption stages of a code-based PQC cryptosystem, leads to an improvement over the best published results between 3 to 10 times in terms of  $LC$  product (LUT times latency).","2169-3536","","10.1109/ACCESS.2023.3234816","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10007837","Number theoretic transform;accelerator;convolution;polynomial product;applied cryptography;post-quantum cryptography;QC-MDPC codes;hardware design;ASIC;FPGA","Encryption;Decoding;Cryptography;Sparse matrices;Quantum computing;NIST;Computer security;Convolution;Field programmable gate arrays;Quantum computing;Accelerators","","2","","30","CCBY","5 Jan 2023","","","IEEE","IEEE Journals"
"Frost Monitoring Cyber–Physical System: A Survey on Prediction and Active Protection Methods","I. Zhou; J. Lipman; M. Abolhasan; N. Shariati; D. W. Lamb","School of Electrical and Data Engineering, University of Technology Sydney, Ultimo, Australia; School of Electrical and Data Engineering, University of Technology Sydney, Ultimo, Australia; School of Electrical and Data Engineering, University of Technology Sydney, Ultimo, Australia; School of Electrical and Data Engineering, University of Technology Sydney, Ultimo, Australia; School of Science and Technology, University of New England, Armidale, Australia",IEEE Internet of Things Journal,"10 Jul 2020","2020","7","7","6514","6527","Frost damage in broadacre cropping and horticulture (including viticulture) results in substantial economic losses to producers and may also disrupt associated product value chains. Frost risk windows are changing in timing, frequency, and duration. Faced with the increasing cost of mitigation infrastructure and competition for resources (e.g., water and energy), multiperil insurance, and the need for supply chain certainty, producers are under pressure to innovate in order to manage and mitigate risk. Frost protection systems are cyber-physical systems (CPSs) consisting of sensors (event detection), intelligence (prediction), and actuators (active protection methods). The Internet-of-Things communication protocols joining the CPS components are also evaluated. In this context, this article introduces and reviews existing methods of frost management. This article focuses on active protection methods because of their potential for real-time deployment during frost events. For integrated frost prediction and active protection systems, prediction method, sensor types, and integration architecture are assessed, research gaps are identified and future research directions proposed.","2327-4662","","10.1109/JIOT.2020.2972936","Food Agility CRC 581 Ltd., through the Commonwealth Government CRC Program; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8993828","Cyber???physical systems (CPSs);frost prediction;frost protection;machine learning","Machine learning;Agriculture;Intelligent sensors;Actuators;Protocols;Internet of Things","","18","","93","IEEE","11 Feb 2020","","","IEEE","IEEE Journals"
"Compressing by Learning in a Low-Rank and Sparse Decomposition Form","K. Guo; X. Xie; X. Xu; X. Xing","School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China; School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China; School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China; School of Electronic and Information Engineering, South China University of Technology, Guangzhou, China",IEEE Access,"24 Oct 2019","2019","7","","150823","150832","Low-rankness and sparsity are often used to guide the compression of convolutional neural networks (CNNs) separately. Since they capture global and local structure of a matrix respectively, we combine these two complementary properties together to pursue better network compression performance. Most existing low-rank or sparse compression methods compress the networks by approximating pre-trained models. However, the optimal solutions to pre-trained models may not be optimal to compressed networks with low-rank or sparse constraints. In this paper, we propose a low-rank and sparse learning framework that trains the compressed network from scratch. Our compressing process can be described as the following three stages. (a) In the structure designing stage, we decompose a weight matrix into sum of low-rank matrix and sparse matrix, and then the low-rank matrix is further factorized into product of two small matrices. (b) In training stage, we add ℓ1 regularization to the loss function to force the sparse matrix to be sparse. (c) In the post-processing stage, we remove the unimportant connection of sparse matrix according to its energy distribution. The pruning process in the post-processing stage reserves most of capacity of the network and keeps the performance of the network to a great extent. The performance can be further improved with fine-tuning, along with sparse masked convolution. Experiments on several common datasets demonstrate our model is superior to other network compression methods based on low-rankness or sparsity. On CIFAR-10, our method compresses VGGNet-19 to 3.14% and PreActResNet-56 to 29.78% without accuracy drop. 62.43% of parameters of ResNet-50 are reduced with 0.55% top-5 accuracy loss on ImageNet.","2169-3536","","10.1109/ACCESS.2019.2947846","National Natural Science Foundation of China(grant numbers:U1801262,U1636218,61702192,61802131); China Postdoctoral Science Foundation(grant numbers:2018M630944); National Natural Science Foundation of China(grant numbers:2018A030313474); Northwestern Polytechnical University(grant numbers:2018MS79,2019PY21,2019MS028); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8871134","Convolutional neural networks;low-rank;sparse;network compression","Sparse matrices;Matrix decomposition;Training;Convolution;Image coding;Periodic structures;Network architecture","","6","","39","CCBY","16 Oct 2019","","","IEEE","IEEE Journals"
"TCP-ARMA: A Tensor-Variate Time Series Forecasting Method","Y. An; D. Wang; L. Chen; X. Zhang","Department of Industrial Engineering and Management, Peking University, Beijing, China; Department of Industrial Engineering and Management, School of Mechanical Engineering, Shanghai Jiao Tong University, Shanghai, China; Ant Group, Beijing, China; Department of Industrial Engineering and Management, Peking University, Beijing, China",IEEE Transactions on Automation Science and Engineering,"8 Aug 2024","2024","21","3","2251","2263","Analysis of complex data structures in the form of matrix or tensor format data has gained immense popularity in diverse fields. However, forecasting time series based on high-order historical tensor data presents significant challenges due to the huge number of parameters derived by the high-dimensional nature of these data. Traditional time series models, designed for scalar or vector data, are insufficient for handling such data, necessitating the development of novel techniques to tackle these challenges. To address this issue, we propose a Tensor-variate method with Compressed Parameters in Auto-Regressive Moving Average (TCP-ARMA) model for time series forecasting, which integrates a smoothed mean and a tensor-variate autoregressive moving average (ARMA) model with a parameter reduction technique. The proposed method captures the global trend within each dimension of tensors as well as the time-dimension by a tensor-based smoothed mean. The high-order parameters, commonly with tremendous elements, are compressed into a series of factor matrices, significantly reducing computational difficulty and complexity. To solve the optimization problem efficiently and avoid the computational challenge of inverting large matrices, we have designed an algorithm named BCD-PALM that combines block coordinate descent (BCD) with proximal alternating linearized minimization (PALM). We have employed a real-world case study to validate our proposed approach, and the results demonstrate its effectiveness in addressing the challenges associated with high-dimensional tensor data. Note to Practitioners—In response to the challenges associated with capturing the evolution within high-order tensor time series data, we develop a tensor-variate time series forecasting method that incorporates a smoothed mean and a tensor-variate autoregressive moving average (ARMA) model with parameter reduction. To effectively implement this method, there are three key considerations to bear in mind. Firstly, it is crucial to ensure that sufficient historical data is available for the model training process to be completed successfully. Secondly, while we have chosen the B-spline as the smoothing method for capturing the smoothed mean, it is only one among various smoothing methods available. Depending on the specific context or scenario, alternative smoothing techniques may be more suitable. Lastly, it is essential to carefully determine the CP rank in the decomposition process, taking into account the actual compression requirements of the data being analyzed. By considering these factors, our proposed method can be tailored and optimized to address the unique challenges posed by high-order tensor time series data.","1558-3783","","10.1109/TASE.2023.3322298","National Science Foundation of China(grant numbers:72271009,71932006); High-Performance Computing Platform of Peking University; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10305544","ARMA;mean smoothing;tensor-variate model;tensor decomposition;PALM algorithm","Tensors;Time series analysis;Optimization;Forecasting;Autoregressive processes;Computational efficiency;Smoothing methods","","","","38","IEEE","2 Nov 2023","","","IEEE","IEEE Journals"
"Cloud Manufacturing Architecture Based on Public Blockchain Technology","B. Kaynak; S. Kaynak; Ö. Uygun","Computer Research and Application Center, Sakarya University, Sakarya, Turkey; Department of Computer Engineering, Sakarya University, Sakarya, Turkey; Department of Industrial Engineering, Sakarya University, Sakarya, Turkey",IEEE Access,"7 Jan 2020","2020","8","","2163","2177","With Industry 4.0, IT infrastructure has started to be used more effectively in the manufacturing sector. Cyber physical systems, IoT, cloud manufacturing, big data are some of the technologies that make up the concept of Industry 4.0. These technologies have solved many problems in the manufacturing sector. One of these technologies, cloud manufacturing technology, has emerged with the idea of pay as you go. This technology has enabled manufacturing resources to be leased and shared on a global scale. However, it has problems arising from its central structure and the need for a reliable 3rd party. Reliability, security, continuity, scalability, data lock-in, single point failure, data manipulation are some of the main problems. Blockchain (BC) is a decentralized and distributed technology. The data stored on the BC network cannot be altered in any way. With these features, we believe that BC-supported cloud manufacturing systems can overcome the aforementioned problems and eliminates the need for a reliable 3rd party. Based on this belief, in this study the agreements and communication between the resource provider and the customer, which is one of the basic functions of cloud manufacturing platforms, are realized with a decentralized application using BC-based smart contracts (SCs). The designed application is called the decentralized cloud manufacturing application (DCMApp). DCMApp does not operate on a fully public BC network, it has a hybrid structure and uses the Ethereum network as a public BC network. These features make DCMApp different from other BC-based cloud manufacturing applications. DCMApp's hybrid structure has enabled more transparent, economic and safe manufacturing agreements. It is also possible to store agreements on the BC network at a low cost without installing any server infrastructure. The use of Ethereum network makes it almost impossible to manipulate agreements.","2169-3536","","10.1109/ACCESS.2019.2962232","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8943230","Blockchain;cloud manufacturing;decentralized manufacturing","Manufacturing;Cloud computing;Bitcoin;Blockchain;Reliability;Biological system modeling;Industries","","27","","38","CCBY","25 Dec 2019","","","IEEE","IEEE Journals"
